Category,Indicator,SubIndicator,Year,SampleSize,Prevalence,CI
Intimate Partner Violence (IPV)¥,Experienced IPV during the 12 months before pregnancy by a husband or partner and/or an ex-husband or partner,,2016,1251,2.5,(1.5-4.0)
Intimate Partner Violence (IPV)¥,Experienced IPV during the 12 months before pregnancy by a husband or partner and/or an ex-husband or partner,,2017,1209,2.3,(1.4-3.7)
Intimate Partner Violence (IPV)¥,Experienced IPV during the 12 months before pregnancy by a husband or partner and/or an ex-husband or partner,,2018,1125,1.9,(1.1-3.3)
Intimate Partner Violence (IPV)¥,Experienced IPV during the 12 months before pregnancy by a husband or partner and/or an ex-husband or partner,,2019,1158,3.0,(2.0-4.5)
Intimate Partner Violence (IPV)¥,Experienced IPV during pregnancy by a husband or partner and/or an ex-husband or partner,,2016,1246,1.6,(0.9-2.8)
Intimate Partner Violence (IPV)¥,Experienced IPV during pregnancy by a husband or partner and/or an ex-husband or partner,,2017,1201,1.9,(1.1-3.4)
Intimate Partner Violence (IPV)¥,Experienced IPV during pregnancy by a husband or partner and/or an ex-husband or partner,,2018,1121,1.2,(0.6-2.5)
Intimate Partner Violence (IPV)¥,Experienced IPV during pregnancy by a husband or partner and/or an ex-husband or partner,,2019,1150,2.1,(1.3-3.5)
Depression,Self-reported depression in the 3 months before pregnancy,,2016,1263,11.6,(9.5-14.2)
Depression,Self-reported depression in the 3 months before pregnancy,,2017,1223,12.5,(10.3-15.1)
Depression,Self-reported depression in the 3 months before pregnancy,,2018,1135,12.6,(10.3-15.4)
Depression,Self-reported depression in the 3 months before pregnancy,,2019,1178,14.1,(11.8-16.7)
Depression,Self-reported depression during pregnancy,,2016,1249,12.1,(9.9-14.7)
Depression,Self-reported depression during pregnancy,,2017,1215,11.3,(9.2-13.7)
Depression,Self-reported depression during pregnancy,,2018,1119,11.8,(9.6-14.5)
Depression,Self-reported depression during pregnancy,,2019,1166,12.4,(10.3-15.0)
Depression,Self-reported postpartum depressive symptoms**,,2016,1202,11.8,(9.7-14.2)
Depression,Self-reported postpartum depressive symptoms**,,2017,1193,11.3,(9.3-13.8)
Depression,Self-reported postpartum depressive symptoms**,,2018,1100,11.4,(9.4-13.7)
Depression,Self-reported postpartum depressive symptoms**,,2019,1155,12.9,(10.8-15.3)
Health Care Services,Health care visit in the 12 months before pregnancy,,2016,1255,63.9,(60.5-67.1)
Health Care Services,Health care visit in the 12 months before pregnancy,,2017,1223,65.1,(61.8-68.2)
Health Care Services,Health care visit in the 12 months before pregnancy,,2018,1128,67.3,(64.0-70.4)
Health Care Services,Health care visit in the 12 months before pregnancy,,2019,1172,66.4,(63.1-69.5)
Health Care Services,Began prenatal care in 1st trimester,,2016,1238,88.9,(86.5-90.9)
Health Care Services,Began prenatal care in 1st trimester,,2017,1220,88.0,(85.5-90.2)
Health Care Services,Began prenatal care in 1st trimester,,2018,1121,89.0,(86.5-91.0)
Health Care Services,Began prenatal care in 1st trimester,,2019,1171,91.3,(89.2-93.0)
Health Care Services,Had a flu shot in the 12 months before birth,,2016,1229,67.4,(63.9-70.7)
Health Care Services,Had a flu shot in the 12 months before birth,,2017,1217,64.9,(61.4-68.1)
Health Care Services,Had a flu shot in the 12 months before birth,,2018,1120,66.8,(63.3-70.1)
Health Care Services,Had a flu shot in the 12 months before birth,,2019,1167,70.5,(67.2-73.5)
Health Care Services,Had maternal postpartum checkup,,2016,1251,91.2,(89.0-93.0)
Health Care Services,Had maternal postpartum checkup,,2017,1226,89.9,(87.6-91.8)
Health Care Services,Had maternal postpartum checkup,,2018,1130,92.4,(90.4-94.1)
Health Care Services,Had maternal postpartum checkup,,2019,1171,90.2,(87.9-92.1)
Pregnancy Intention,Mistimed,,2016,1235,15.2,(12.8-17.9)
Pregnancy Intention,Mistimed,,2017,1217,17.2,(14.7-20.0)
Pregnancy Intention,Mistimed,,2018,1124,17.4,(14.8-20.2)
Pregnancy Intention,Mistimed,,2019,1176,16.5,(14.2-19.2)
Pregnancy Intention,Unwanted pregnancy,,2016,1235,5.5,(4.1-7.4)
Pregnancy Intention,Unwanted pregnancy,,2017,1217,4.2,(3.0-5.9)
Pregnancy Intention,Unwanted pregnancy,,2018,1124,4.9,(3.6-6.7)
Pregnancy Intention,Unwanted pregnancy,,2019,1176,4.9,(3.6-6.5)
Pregnancy Intention,Unsure whether wanted pregnancy,,2016,1235,14.2,(11.9-17.0)
Pregnancy Intention,Unsure whether wanted pregnancy,,2017,1217,14.1,(11.8-16.8)
Pregnancy Intention,Unsure whether wanted pregnancy,,2018,1124,15.9,(13.5-18.7)
Pregnancy Intention,Unsure whether wanted pregnancy,,2019,1176,13.5,(11.3-16.0)
Pregnancy Intention,Intended pregnancy,,2016,1235,65.1,(61.6-68.4)
Pregnancy Intention,Intended pregnancy,,2017,1217,64.5,(61.1-67.8)
Pregnancy Intention,Intended pregnancy,,2018,1124,61.8,(58.3-65.2)
Pregnancy Intention,Intended pregnancy,,2019,1176,65.1,(61.8-68.3)
Postpartum†† Family Planning,Use of any postpartum contraception††‡‡,,2016,1241,77.8,(74.8-80.6)
Postpartum†† Family Planning,Use of any postpartum contraception††‡‡,,2017,1194,77.4,(74.4-80.1)
Postpartum†† Family Planning,Use of any postpartum contraception††‡‡,,2018,1120,81.4,(78.5-83.9)
Postpartum†† Family Planning,Use of any postpartum contraception††‡‡,,2019,1157,74.9,(71.8-77.7)
Postpartum†† Family Planning,Highly effective contraceptive methods,•,2016,1241,10.6,(8.6-12.9)
Postpartum†† Family Planning,Highly effective contraceptive methods,•,2017,1194,10.7,(8.7-13.1)
Postpartum†† Family Planning,Highly effective contraceptive methods,•,2018,1120,12.2,(10.0-14.7)
Postpartum†† Family Planning,Highly effective contraceptive methods,•,2019,1157,10.4,(8.5-12.8)
Postpartum†† Family Planning,Highly effective contraceptive methods,•,2016,1241,23.8,(20.9-26.9)
Postpartum†† Family Planning,Highly effective contraceptive methods,•,2017,1194,23.7,(20.9-26.7)
Postpartum†† Family Planning,Highly effective contraceptive methods,•,2018,1120,23.0,(20.2-26.2)
Postpartum†† Family Planning,Highly effective contraceptive methods,•,2019,1157,21.7,(19.1-24.5)
Postpartum†† Family Planning,Moderately effective contraceptive methods§§,,2016,1241,19.6,(16.9-22.5)
Postpartum†† Family Planning,Moderately effective contraceptive methods§§,,2017,1194,19.9,(17.3-22.8)
Postpartum†† Family Planning,Moderately effective contraceptive methods§§,,2018,1120,21.0,(18.2-24.0)
Postpartum†† Family Planning,Moderately effective contraceptive methods§§,,2019,1157,19.9,(17.2-22.8)
Postpartum†† Family Planning,Least effective contraceptive methods§§,,2016,1241,23.9,(21.1-27.0)
Postpartum†† Family Planning,Least effective contraceptive methods§§,,2017,1194,23.1,(20.3-26.1)
Postpartum†† Family Planning,Least effective contraceptive methods§§,,2018,1120,25.2,(22.2-28.4)
Postpartum†† Family Planning,Least effective contraceptive methods§§,,2019,1157,22.9,(20.2-25.9)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2016,1259,53.9,(50.4-57.4)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2017,1222,51.1,(47.6-54.5)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2018,1136,55.0,(51.5-58.5)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2019,1172,53.7,(50.3-57.1)
Health Insurance Status One Month Before Pregnancy¶¶,Private insurance,,2016,1222,70.4,(67.2-73.5)
Health Insurance Status One Month Before Pregnancy¶¶,Private insurance,,2017,1190,67.5,(64.2-70.7)
Health Insurance Status One Month Before Pregnancy¶¶,Private insurance,,2018,1107,66.6,(63.2-69.8)
Health Insurance Status One Month Before Pregnancy¶¶,Private insurance,,2019,1153,67.6,(64.4-70.7)
Health Insurance Status One Month Before Pregnancy¶¶,Medicaid,,2016,1222,17.5,(14.9-20.4)
Health Insurance Status One Month Before Pregnancy¶¶,Medicaid,,2017,1190,21.5,(18.6-24.7)
Health Insurance Status One Month Before Pregnancy¶¶,Medicaid,,2018,1107,21.8,(18.9-25.1)
Health Insurance Status One Month Before Pregnancy¶¶,Medicaid,,2019,1153,21.8,(19.0-24.8)
Health Insurance Status One Month Before Pregnancy¶¶,No insurance,,2016,1222,12.1,(10.1-14.3)
Health Insurance Status One Month Before Pregnancy¶¶,No insurance,,2017,1190,11.0,(9.2-13.2)
Health Insurance Status One Month Before Pregnancy¶¶,No insurance,,2018,1107,11.6,(9.7-13.9)
Health Insurance Status One Month Before Pregnancy¶¶,No insurance,,2019,1153,10.6,(8.7-12.8)
Health Insurance Status for Prenatal Care¶¶,Private insurance,,2016,1181,69.1,(65.7-72.2)
Health Insurance Status for Prenatal Care¶¶,Private insurance,,2017,1157,66.1,(62.6-69.4)
Health Insurance Status for Prenatal Care¶¶,Private insurance,,2018,1082,66.8,(63.3-70.0)
Health Insurance Status for Prenatal Care¶¶,Private insurance,,2019,1138,65.8,(62.5-69.0)
Health Insurance Status for Prenatal Care¶¶,Medicaid,,2016,1181,30.6,(27.4-33.9)
Health Insurance Status for Prenatal Care¶¶,Medicaid,,2017,1157,33.3,(30.0-36.8)
Health Insurance Status for Prenatal Care¶¶,Medicaid,,2018,1082,32.9,(29.7-36.4)
Health Insurance Status for Prenatal Care¶¶,Medicaid,,2019,1138,33.7,(30.5-36.9)
Health Insurance Status for Prenatal Care¶¶,No insurance,,2016,1181,0.4,(0.1-1.2)
Health Insurance Status for Prenatal Care¶¶,No insurance,,2017,1157,0.6,(0.2-1.8)
Health Insurance Status for Prenatal Care¶¶,No insurance,,2018,1082,0.3,(0.1-1.0)
Health Insurance Status for Prenatal Care¶¶,No insurance,,2019,1138,0.5,(0.2-1.3)
Health Insurance Status Postpartum††¶¶,Private insurance,,2016,1211,64.7,(61.3-67.9)
Health Insurance Status Postpartum††¶¶,Private insurance,,2017,1176,63.7,(60.3-67.0)
Health Insurance Status Postpartum††¶¶,Private insurance,,2018,1095,64.1,(60.6-67.5)
Health Insurance Status Postpartum††¶¶,Private insurance,,2019,1156,63.4,(60.1-66.6)
Health Insurance Status Postpartum††¶¶,Medicaid,,2016,1211,25.2,(22.2-28.5)
Health Insurance Status Postpartum††¶¶,Medicaid,,2017,1176,27.8,(24.7-31.3)
Health Insurance Status Postpartum††¶¶,Medicaid,,2018,1095,26.4,(23.2-29.8)
Health Insurance Status Postpartum††¶¶,Medicaid,,2019,1156,26.9,(23.9-30.1)
Health Insurance Status Postpartum††¶¶,No insurance,,2016,1211,10.1,(8.4-12.1)
Health Insurance Status Postpartum††¶¶,No insurance,,2017,1176,8.5,(6.9-10.3)
Health Insurance Status Postpartum††¶¶,No insurance,,2018,1095,9.5,(7.7-11.7)
Health Insurance Status Postpartum††¶¶,No insurance,,2019,1156,9.7,(8.0-11.7)
Infant Sleep Practices,Baby most often laid on back to sleep,,2016,1235,80.6,(77.8-83.2)
Infant Sleep Practices,Baby most often laid on back to sleep,,2017,1200,85.3,(82.8-87.4)
Infant Sleep Practices,Baby most often laid on back to sleep,,2018,1118,82.2,(79.4-84.8)
Infant Sleep Practices,Baby most often laid on back to sleep,,2019,1151,82.8,(80.2-85.2)
Breastfeeding Practices,Ever breastfed,,2016,1239,96.0,(94.4-97.2)
Breastfeeding Practices,Ever breastfed,,2017,1207,94.2,(92.3-95.7)
Breastfeeding Practices,Ever breastfed,,2018,1123,97.2,(95.8-98.1)
Breastfeeding Practices,Ever breastfed,,2019,1158,95.5,(93.8-96.7)
Breastfeeding Practices,Any breastfeeding at 8 weeks,,2016,1233,82.0,(79.1-84.6)
Breastfeeding Practices,Any breastfeeding at 8 weeks,,2017,1200,79.4,(76.3-82.1)
Breastfeeding Practices,Any breastfeeding at 8 weeks,,2018,1119,82.5,(79.6-85.1)
Breastfeeding Practices,Any breastfeeding at 8 weeks,,2019,1157,78.8,(75.8-81.6)
