Category,Indicator,SubIndicator,Year,SampleSize,Prevalence,CI
Substance Use,Heavy drinking (>=8 drinks a week) during the 3 months before pregnancy,,2017,1613,2.3,(1.3-3.8)
Substance Use,Heavy drinking (>=8 drinks a week) during the 3 months before pregnancy,,2018,1378,2.4,(1.4-4.0)
Intimate Partner Violence (IPV),Experienced IPV during the 12 months before pregnancy by a husband or partner and/or an ex-husband or partner,,2016,1819,3.7,(2.6-5.2)
Intimate Partner Violence (IPV),Experienced IPV during the 12 months before pregnancy by a husband or partner and/or an ex-husband or partner,,2017,1607,4.4,(3.1-6.2)
Intimate Partner Violence (IPV),Experienced IPV during the 12 months before pregnancy by a husband or partner and/or an ex-husband or partner,,2018,1372,4.0,(2.8-5.7)
Intimate Partner Violence (IPV),Experienced IPV during pregnancy by a husband or partner and/or an ex-husband or partner,,2016,1813,2.5,(1.7-3.8)
Intimate Partner Violence (IPV),Experienced IPV during pregnancy by a husband or partner and/or an ex-husband or partner,,2017,1607,3.5,(2.4-5.2)
Intimate Partner Violence (IPV),Experienced IPV during pregnancy by a husband or partner and/or an ex-husband or partner,,2018,1372,2.4,(1.5-3.7)
Depression,Self-reported depression in the 3 months before pregnancy,,2016,1830,14.5,(12.2-17.1)
Depression,Self-reported depression in the 3 months before pregnancy,,2017,1617,17.5,(14.9-20.6)
Depression,Self-reported depression in the 3 months before pregnancy,,2018,1372,17.2,(14.4-20.4)
Depression,Self-reported depression during pregnancy,,2016,1823,13.1,(11.0-15.6)
Depression,Self-reported depression during pregnancy,,2017,1612,14.6,(12.2-17.4)
Depression,Self-reported depression during pregnancy,,2018,1371,16.8,(14.1-19.8)
Depression,Self-reported postpartum depressive symptoms,,2016,1823,14.7,(12.5-17.3)
Depression,Self-reported postpartum depressive symptoms,,2017,1609,15.0,(12.5-17.9)
Depression,Self-reported postpartum depressive symptoms,,2018,1377,15.8,(13.2-18.8)
Health Care Services,Health care visit in the 12 months before pregnancy,,2016,1824,57.4,(54.1-60.7)
Health Care Services,Health care visit in the 12 months before pregnancy,,2017,1611,58.6,(55.1-62.1)
Health Care Services,Health care visit in the 12 months before pregnancy,,2018,1377,58.7,(54.9-62.3)
Health Care Services,Began prenatal care in 1st trimester,,2016,1817,82.7,(80.2-85.0)
Health Care Services,Began prenatal care in 1st trimester,,2017,1590,83.1,(80.3-85.6)
Health Care Services,Began prenatal care in 1st trimester,,2018,1361,84.0,(81.1-86.5)
Health Care Services,Had a flu shot in the 12 months before birth,,2016,1808,53.2,(49.8-56.6)
Health Care Services,Had a flu shot in the 12 months before birth,,2017,1607,50.0,(46.4-53.6)
Health Care Services,Had a flu shot in the 12 months before birth,,2018,1365,57.2,(53.4-60.9)
Health Care Services,Had maternal postpartum checkup,,2016,1832,86.2,(83.8-88.4)
Health Care Services,Had maternal postpartum checkup,,2017,1612,86.7,(84.1-88.9)
Health Care Services,Had maternal postpartum checkup,,2018,1381,89.3,(86.9-91.2)
Pregnancy Intention,Mistimed,,2016,1835,19.8,(17.4-22.5)
Pregnancy Intention,Mistimed,,2017,1615,23.3,(20.5-26.5)
Pregnancy Intention,Mistimed,,2018,1373,20.8,(17.9-23.9)
Pregnancy Intention,Unwanted pregnancy,,2016,1835,8.7,(6.9-10.8)
Pregnancy Intention,Unwanted pregnancy,,2017,1615,8.1,(6.3-10.4)
Pregnancy Intention,Unwanted pregnancy,,2018,1373,7.3,(5.6-9.5)
Pregnancy Intention,Unsure whether wanted pregnancy,,2016,1835,17.5,(15.2-20.2)
Pregnancy Intention,Unsure whether wanted pregnancy,,2017,1615,19.1,(16.4-22.2)
Pregnancy Intention,Unsure whether wanted pregnancy,,2018,1373,16.6,(14.0-19.6)
Pregnancy Intention,Intended pregnancy,,2016,1835,53.9,(50.6-57.3)
Pregnancy Intention,Intended pregnancy,,2017,1615,49.4,(45.8-53.0)
Pregnancy Intention,Intended pregnancy,,2018,1373,55.4,(51.6-59.1)
Postpartum Family Planning,Use of any postpartum contraception,,2016,1804,78.9,(76.0-81.5)
Postpartum Family Planning,Use of any postpartum contraception,,2017,1595,79.7,(76.6-82.4)
Postpartum Family Planning,Use of any postpartum contraception,,2018,1362,77.9,(74.7-80.8)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2016,1804,14.8,(12.4-17.5)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2017,1595,14.5,(12.0-17.4)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2018,1362,12.6,(10.2-15.5)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2016,1804,15.3,(13.2-17.8)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2017,1595,17.8,(15.3-20.7)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2018,1362,18.9,(16.1-22.1)
Postpartum Family Planning,Moderately effective contraceptive methods,,2016,1804,28.7,(25.7-31.9)
Postpartum Family Planning,Moderately effective contraceptive methods,,2017,1595,29.4,(26.1-32.8)
Postpartum Family Planning,Moderately effective contraceptive methods,,2018,1362,26.9,(23.6-30.4)
Postpartum Family Planning,Least effective contraceptive methods,,2016,1804,20.1,(17.5-23.0)
Postpartum Family Planning,Least effective contraceptive methods,,2017,1595,18.0,(15.4-20.8)
Postpartum Family Planning,Least effective contraceptive methods,,2018,1362,19.5,(16.6-22.7)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2016,1833,33.1,(29.9-36.4)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2017,1622,35.3,(31.9-38.8)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2018,1381,36.3,(32.8-40.1)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2016,1795,54.7,(51.4-58.0)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2017,1595,53.7,(50.2-57.2)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2018,1371,54.7,(51.0-58.3)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2016,1795,16.4,(14.1-19.1)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2017,1595,15.8,(13.4-18.6)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2018,1371,13.2,(10.9-15.8)
Health Insurance Status One Month Before Pregnancy,No insurance,,2016,1795,26.0,(23.4-28.9)
Health Insurance Status One Month Before Pregnancy,No insurance,,2017,1595,27.1,(24.3-30.2)
Health Insurance Status One Month Before Pregnancy,No insurance,,2018,1371,29.6,(26.3-33.0)
Health Insurance Status for Prenatal Care,Private insurance,,2016,1783,48.6,(45.2-52.0)
Health Insurance Status for Prenatal Care,Private insurance,,2017,1595,48.4,(44.9-52.0)
Health Insurance Status for Prenatal Care,Private insurance,,2018,1366,47.0,(43.2-50.7)
Health Insurance Status for Prenatal Care,Medicaid,,2016,1783,49.1,(45.8-52.5)
Health Insurance Status for Prenatal Care,Medicaid,,2017,1595,48.6,(45.1-52.2)
Health Insurance Status for Prenatal Care,Medicaid,,2018,1366,50.2,(46.5-54.0)
Health Insurance Status for Prenatal Care,No insurance,,2016,1783,2.3,(1.6-3.3)
Health Insurance Status for Prenatal Care,No insurance,,2017,1595,3.0,(2.0-4.3)
Health Insurance Status for Prenatal Care,No insurance,,2018,1366,2.8,(1.8-4.3)
Health Insurance Status Postpartum,Private insurance,,2016,1801,51.4,(48.1-54.7)
Health Insurance Status Postpartum,Private insurance,,2017,1602,49.8,(46.3-53.3)
Health Insurance Status Postpartum,Private insurance,,2018,1365,51.6,(47.9-55.3)
Health Insurance Status Postpartum,Medicaid,,2016,1801,16.5,(14.3-19.1)
Health Insurance Status Postpartum,Medicaid,,2017,1602,18.2,(15.6-21.1)
Health Insurance Status Postpartum,Medicaid,,2018,1365,15.5,(13.1-18.3)
Health Insurance Status Postpartum,No insurance,,2016,1801,28.7,(26.0-31.7)
Health Insurance Status Postpartum,No insurance,,2017,1602,28.0,(25.1-31.0)
Health Insurance Status Postpartum,No insurance,,2018,1365,29.4,(26.2-32.8)
Infant Sleep Practices,Baby most often laid on back to sleep,,2016,1796,74.8,(71.7-77.6)
Infant Sleep Practices,Baby most often laid on back to sleep,,2017,1584,77.6,(74.4-80.4)
Infant Sleep Practices,Baby most often laid on back to sleep,,2018,1365,81.6,(78.7-84.2)
Breastfeeding Practices,Ever breastfed,,2016,1799,83.9,(81.3-86.2)
Breastfeeding Practices,Ever breastfed,,2017,1593,85.5,(82.8-87.9)
Breastfeeding Practices,Ever breastfed,,2018,1369,88.8,(86.3-91.0)
Breastfeeding Practices,Any breastfeeding at 8 weeks,,2016,1794,57.7,(54.3-61.0)
Breastfeeding Practices,Any breastfeeding at 8 weeks,,2017,1570,58.6,(54.9-62.1)
Breastfeeding Practices,Any breastfeeding at 8 weeks,,2018,1362,62.3,(58.5-65.9)
