Category,Indicator,SubIndicator,Year,SampleSize,Prevalence,CI
Substance Use,During the 3 months before pregnancy,,2019,937,3.2,(2.1-4.9)
Substance Use,During the last 3 months of pregnancy,,2016,1152,0.6,(0.2-1.3)
Substance Use,During the last 3 months of pregnancy,,2017,1046,1.1,(0.5-2.2)
Substance Use,During the last 3 months of pregnancy,,2018,1029,1.3,(0.7-2.6)
Substance Use,During the last 3 months of pregnancy,,2019,940,0.5,(0.2-1.4)
Substance Use,Hookah use in the last 2 years,,2016,1147,5.7,(4.4-7.4)
Substance Use,Hookah use in the last 2 years,,2017,1033,4.7,(3.3-6.6)
Substance Use,Hookah use in the last 2 years,,2018,1016,6.8,(5.0-9.3)
Substance Use,Hookah use in the last 2 years,,2019,927,4.6,(3.2-6.6)
Substance Use,,,2016,1150,1.3,(0.7-2.3)
Substance Use,,,2017,1037,3.1,(2.0-4.7)
Substance Use,,,2018,1030,1.6,(1.0-2.7)
Substance Use,,,2019,943,2.4,(1.5-3.8)
Substance Use,,,2016,1123,2.9,(2.0-4.3)
Substance Use,,,2017,1021,3.3,(2.2-5.0)
Substance Use,,,2018,1005,2.2,(1.3-3.6)
Substance Use,,,2019,922,2.7,(1.8-4.3)
Substance Use,,,2016,1119,2.2,(1.4-3.4)
Substance Use,,,2017,1017,2.9,(1.8-4.5)
Substance Use,,,2018,1004,2.0,(1.1-3.4)
Substance Use,,,2019,921,2.6,(1.6-4.1)
Depression,Self-reported depression in the 3 months before pregnancy,,2016,1152,9.8,(8.0-11.9)
Depression,Self-reported depression in the 3 months before pregnancy,,2017,1045,11.4,(9.3-13.9)
Depression,Self-reported depression in the 3 months before pregnancy,,2018,1024,13.1,(10.7-15.8)
Depression,Self-reported depression in the 3 months before pregnancy,,2019,939,13.1,(10.7-16.0)
Depression,Self-reported depression during pregnancy,,2016,1142,10.4,(8.5-12.6)
Depression,Self-reported depression during pregnancy,,2017,1040,11.7,(9.6-14.4)
Depression,Self-reported depression during pregnancy,,2018,1018,14.4,(11.9-17.3)
Depression,Self-reported depression during pregnancy,,2019,937,12.6,(10.3-15.4)
Depression,Self-reported postpartum depressive symptoms,,2016,1135,13.3,(11.2-15.7)
Depression,Self-reported postpartum depressive symptoms,,2017,1030,12.4,(10.2-15.0)
Depression,Self-reported postpartum depressive symptoms,,2018,1024,16.1,(13.5-19.2)
Depression,Self-reported postpartum depressive symptoms,,2019,940,15.6,(13.0-18.7)
Health Care Services,Health care visit in the 12 months before pregnancy,,2016,1148,66.2,(63.0-69.2)
Health Care Services,Health care visit in the 12 months before pregnancy,,2017,1032,65.1,(61.7-68.4)
Health Care Services,Health care visit in the 12 months before pregnancy,,2018,1026,71.3,(67.6-74.7)
Health Care Services,Health care visit in the 12 months before pregnancy,,2019,939,73.0,(69.4-76.3)
Health Care Services,Began prenatal care in 1st trimester,,2016,1137,84.5,(81.9-86.7)
Health Care Services,Began prenatal care in 1st trimester,,2017,1035,84.4,(81.8-86.8)
Health Care Services,Began prenatal care in 1st trimester,,2018,1010,82.8,(79.6-85.6)
Health Care Services,Began prenatal care in 1st trimester,,2019,936,84.8,(81.9-87.4)
Health Care Services,Had a flu shot in the 12 months before birth,,2016,1133,59.4,(56.1-62.6)
Health Care Services,Had a flu shot in the 12 months before birth,,2017,1021,63.4,(59.9-66.7)
Health Care Services,Had a flu shot in the 12 months before birth,,2018,1011,64.0,(60.2-67.6)
Health Care Services,Had a flu shot in the 12 months before birth,,2019,933,65.9,(62.1-69.4)
Health Care Services,Had maternal postpartum checkup,,2016,1141,89.0,(86.7-90.9)
Health Care Services,Had maternal postpartum checkup,,2017,1045,90.2,(87.8-92.1)
Health Care Services,Had maternal postpartum checkup,,2018,1023,90.4,(87.8-92.4)
Health Care Services,Had maternal postpartum checkup,,2019,946,92.3,(90.0-94.1)
Pregnancy Intention,Mistimed,,2016,1150,20.5,(18.0-23.3)
Pregnancy Intention,Mistimed,,2017,1042,20.8,(18.1-23.9)
Pregnancy Intention,Mistimed,,2018,1015,18.9,(16.0-22.2)
Pregnancy Intention,Mistimed,,2019,943,20.6,(17.5-23.9)
Pregnancy Intention,Unwanted pregnancy,,2016,1150,5.8,(4.5-7.6)
Pregnancy Intention,Unwanted pregnancy,,2017,1042,6.0,(4.5-8.0)
Pregnancy Intention,Unwanted pregnancy,,2018,1015,7.6,(5.8-10.0)
Pregnancy Intention,Unwanted pregnancy,,2019,943,6.0,(4.4-8.2)
Pregnancy Intention,Unsure whether wanted pregnancy,,2016,1150,14.6,(12.4-17.1)
Pregnancy Intention,Unsure whether wanted pregnancy,,2017,1042,14.7,(12.4-17.4)
Pregnancy Intention,Unsure whether wanted pregnancy,,2018,1015,12.8,(10.4-15.7)
Pregnancy Intention,Unsure whether wanted pregnancy,,2019,943,14.8,(12.3-17.8)
Postpartum Family Planning,Use of any postpartum contraception,,2016,1120,72.4,(69.3-75.2)
Postpartum Family Planning,Use of any postpartum contraception,,2017,1022,74.8,(71.6-77.8)
Postpartum Family Planning,Use of any postpartum contraception,,2018,1006,73.3,(69.8-76.6)
Postpartum Family Planning,Use of any postpartum contraception,,2019,942,75.7,(72.4-78.8)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2016,1120,8.2,(6.6-10.2)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2017,1022,9.0,(7.2-11.2)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2018,1006,7.4,(5.6-9.6)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2019,942,8.3,(6.5-10.6)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2016,1120,14.6,(12.5-17.1)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2017,1022,13.9,(11.7-16.5)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2018,1006,14.9,(12.4-17.8)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2019,942,15.0,(12.5-17.9)
Postpartum Family Planning,Highly effective contraceptive methods,Moderately effective contraceptive methods,2016,1120,24.8,(22.1-27.8)
Postpartum Family Planning,Highly effective contraceptive methods,Moderately effective contraceptive methods,2017,1022,25.1,(22.1-28.2)
Postpartum Family Planning,Highly effective contraceptive methods,Moderately effective contraceptive methods,2018,1006,25.3,(22.1-28.9)
Postpartum Family Planning,Highly effective contraceptive methods,Moderately effective contraceptive methods,2019,942,24.5,(21.3-27.9)
Postpartum Family Planning,Highly effective contraceptive methods,Least effective contraceptive methods,2016,1120,24.7,(21.9-27.6)
Postpartum Family Planning,Highly effective contraceptive methods,Least effective contraceptive methods,2017,1022,26.9,(23.9-30.1)
Postpartum Family Planning,Highly effective contraceptive methods,Least effective contraceptive methods,2018,1006,25.7,(22.6-29.2)
Postpartum Family Planning,Highly effective contraceptive methods,Least effective contraceptive methods,2019,942,28.0,(24.7-31.5)
Postpartum Family Planning,Male or female sterilization,,2016,1120,8.2,(6.6-10.2)
Postpartum Family Planning,Male or female sterilization,,2017,1022,9.0,(7.2-11.2)
Postpartum Family Planning,Male or female sterilization,,2018,1006,7.4,(5.6-9.6)
Postpartum Family Planning,Male or female sterilization,,2019,942,8.3,(6.5-10.6)
Postpartum Family Planning,Long acting reversible contraceptive method,,2016,1120,14.6,(12.5-17.1)
Postpartum Family Planning,Long acting reversible contraceptive method,,2017,1022,13.9,(11.7-16.5)
Postpartum Family Planning,Long acting reversible contraceptive method,,2018,1006,14.9,(12.4-17.8)
Postpartum Family Planning,Long acting reversible contraceptive method,,2019,942,15.0,(12.5-17.9)
Postpartum Family Planning,Moderately effective contraceptive methods,,2016,1120,24.8,(22.1-27.8)
Postpartum Family Planning,Moderately effective contraceptive methods,,2017,1022,25.1,(22.1-28.2)
Postpartum Family Planning,Moderately effective contraceptive methods,,2018,1006,25.3,(22.1-28.9)
Postpartum Family Planning,Moderately effective contraceptive methods,,2019,942,24.5,(21.3-27.9)
Postpartum Family Planning,Least effective contraceptive methods,,2016,1120,24.7,(21.9-27.6)
Postpartum Family Planning,Least effective contraceptive methods,,2017,1022,26.9,(23.9-30.1)
Postpartum Family Planning,Least effective contraceptive methods,,2018,1006,25.7,(22.6-29.2)
Postpartum Family Planning,Least effective contraceptive methods,,2019,942,28.0,(24.7-31.5)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2016,1159,52.3,(49.1-55.6)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2017,1048,53.3,(49.8-56.7)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2018,1031,53.4,(49.6-57.2)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2019,947,54.1,(50.3-57.8)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2016,1096,63.5,(60.3-66.7)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2017,997,65.8,(62.3-69.1)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2018,985,69.9,(66.2-73.4)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2019,907,66.8,(63.0-70.4)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2016,1096,21.1,(18.4-24.1)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2017,997,16.2,(13.6-19.2)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2018,985,15.2,(12.6-18.4)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2019,907,16.6,(13.7-19.9)
Health Insurance Status One Month Before Pregnancy,No insurance,,2016,1096,15.3,(13.1-17.8)
Health Insurance Status One Month Before Pregnancy,No insurance,,2017,997,18.0,(15.5-20.8)
Health Insurance Status One Month Before Pregnancy,No insurance,,2018,985,14.8,(12.2-17.9)
Health Insurance Status One Month Before Pregnancy,No insurance,,2019,907,16.6,(14.0-19.7)
Health Insurance Status for Prenatal Care,Private insurance,,2016,1024,64.0,(60.6-67.3)
Health Insurance Status for Prenatal Care,Private insurance,,2017,914,69.5,(65.9-72.8)
Health Insurance Status for Prenatal Care,Private insurance,,2018,929,73.4,(69.6-76.8)
Health Insurance Status for Prenatal Care,Private insurance,,2019,853,68.6,(64.6-72.2)
Health Insurance Status for Prenatal Care,Medicaid,,2016,1024,31.6,(28.4-35.0)
Health Insurance Status for Prenatal Care,Medicaid,,2017,914,26.8,(23.6-30.4)
Health Insurance Status for Prenatal Care,Medicaid,,2018,929,22.3,(19.0-25.9)
Health Insurance Status for Prenatal Care,Medicaid,,2019,853,26.5,(23.0-30.3)
Health Insurance Status for Prenatal Care,No insurance,,2016,1024,4.4,(3.2-5.9)
Health Insurance Status for Prenatal Care,No insurance,,2017,914,3.7,(2.7-5.1)
Health Insurance Status for Prenatal Care,No insurance,,2018,929,4.4,(3.0-6.3)
Health Insurance Status for Prenatal Care,No insurance,,2019,853,4.9,(3.5-6.9)
Health Insurance Status Postpartum,Private insurance,,2016,1095,60.4,(57.1-63.7)
Health Insurance Status Postpartum,Private insurance,,2017,987,63.3,(59.7-66.6)
Health Insurance Status Postpartum,Private insurance,,2018,971,70.0,(66.2-73.5)
Health Insurance Status Postpartum,Private insurance,,2019,896,65.4,(61.6-69.1)
Health Insurance Status Postpartum,Medicaid,,2016,1095,27.5,(24.6-30.7)
Health Insurance Status Postpartum,Medicaid,,2017,987,23.2,(20.2-26.5)
Health Insurance Status Postpartum,Medicaid,,2018,971,17.3,(14.4-20.6)
Health Insurance Status Postpartum,Medicaid,,2019,896,19.9,(16.8-23.4)
Health Insurance Status Postpartum,No insurance,,2016,1095,12.0,(10.1-14.3)
Health Insurance Status Postpartum,No insurance,,2017,987,13.6,(11.5-16.0)
Health Insurance Status Postpartum,No insurance,,2018,971,12.7,(10.3-15.5)
Health Insurance Status Postpartum,No insurance,,2019,896,14.7,(12.2-17.6)
Infant Sleep Practices,Baby most often laid on back to sleep,,2016,1103,76.5,(73.6-79.2)
Infant Sleep Practices,Baby most often laid on back to sleep,,2017,1006,78.2,(75.1-81.0)
Infant Sleep Practices,Baby most often laid on back to sleep,,2018,991,80.1,(76.8-83.1)
Infant Sleep Practices,Baby most often laid on back to sleep,,2019,914,81.6,(78.3-84.4)
Breastfeeding Practices,Ever breastfed,,2016,1116,88.4,(86.0-90.4)
Breastfeeding Practices,Ever breastfed,,2017,1025,89.4,(86.9-91.5)
Breastfeeding Practices,Ever breastfed,,2018,1002,89.6,(86.7-91.9)
Breastfeeding Practices,Ever breastfed,,2019,928,91.4,(88.9-93.4)
Postpartum Family Planning,Use of any postpartum contraception,,2016,1120,72.4,(69.3-75.2)
Postpartum Family Planning,Use of any postpartum contraception,,2017,1022,74.8,(71.6-77.8)
Postpartum Family Planning,Use of any postpartum contraception,,2018,1006,73.3,(69.8-76.6)
Postpartum Family Planning,Use of any postpartum contraception,,2019,942,75.7,(72.4-78.8)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2016,1120,8.2,(6.6-10.2)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2017,1022,9.0,(7.2-11.2)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2018,1006,7.4,(5.6-9.6)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2019,942,8.3,(6.5-10.6)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2016,1120,14.6,(12.5-17.1)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2017,1022,13.9,(11.7-16.5)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2018,1006,14.9,(12.4-17.8)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2019,942,15.0,(12.5-17.9)
Postpartum Family Planning,Highly effective contraceptive methods,Moderately effective contraceptive methods,2016,1120,24.8,(22.1-27.8)
Postpartum Family Planning,Highly effective contraceptive methods,Moderately effective contraceptive methods,2017,1022,25.1,(22.1-28.2)
Postpartum Family Planning,Highly effective contraceptive methods,Moderately effective contraceptive methods,2018,1006,25.3,(22.1-28.9)
Postpartum Family Planning,Highly effective contraceptive methods,Moderately effective contraceptive methods,2019,942,24.5,(21.3-27.9)
Postpartum Family Planning,Highly effective contraceptive methods,Least effective contraceptive methods,2016,1120,24.7,(21.9-27.6)
Postpartum Family Planning,Highly effective contraceptive methods,Least effective contraceptive methods,2017,1022,26.9,(23.9-30.1)
Postpartum Family Planning,Highly effective contraceptive methods,Least effective contraceptive methods,2018,1006,25.7,(22.6-29.2)
Postpartum Family Planning,Highly effective contraceptive methods,Least effective contraceptive methods,2019,942,28.0,(24.7-31.5)
Postpartum Family Planning,Male or female sterilization,,2016,1120,8.2,(6.6-10.2)
Postpartum Family Planning,Male or female sterilization,,2017,1022,9.0,(7.2-11.2)
Postpartum Family Planning,Male or female sterilization,,2018,1006,7.4,(5.6-9.6)
Postpartum Family Planning,Male or female sterilization,,2019,942,8.3,(6.5-10.6)
Postpartum Family Planning,Long acting reversible contraceptive method,,2016,1120,14.6,(12.5-17.1)
Postpartum Family Planning,Long acting reversible contraceptive method,,2017,1022,13.9,(11.7-16.5)
Postpartum Family Planning,Long acting reversible contraceptive method,,2018,1006,14.9,(12.4-17.8)
Postpartum Family Planning,Long acting reversible contraceptive method,,2019,942,15.0,(12.5-17.9)
Postpartum Family Planning,Moderately effective contraceptive methods,,2016,1120,24.8,(22.1-27.8)
Postpartum Family Planning,Moderately effective contraceptive methods,,2017,1022,25.1,(22.1-28.2)
Postpartum Family Planning,Moderately effective contraceptive methods,,2018,1006,25.3,(22.1-28.9)
Postpartum Family Planning,Moderately effective contraceptive methods,,2019,942,24.5,(21.3-27.9)
Postpartum Family Planning,Least effective contraceptive methods,,2016,1120,24.7,(21.9-27.6)
Postpartum Family Planning,Least effective contraceptive methods,,2017,1022,26.9,(23.9-30.1)
Postpartum Family Planning,Least effective contraceptive methods,,2018,1006,25.7,(22.6-29.2)
Postpartum Family Planning,Least effective contraceptive methods,,2019,942,28.0,(24.7-31.5)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2016,1159,52.3,(49.1-55.6)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2017,1048,53.3,(49.8-56.7)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2018,1031,53.4,(49.6-57.2)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2019,947,54.1,(50.3-57.8)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2016,1096,63.5,(60.3-66.7)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2017,997,65.8,(62.3-69.1)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2018,985,69.9,(66.2-73.4)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2019,907,66.8,(63.0-70.4)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2016,1096,21.1,(18.4-24.1)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2017,997,16.2,(13.6-19.2)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2018,985,15.2,(12.6-18.4)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2019,907,16.6,(13.7-19.9)
Health Insurance Status One Month Before Pregnancy,No insurance,,2016,1096,15.3,(13.1-17.8)
Health Insurance Status One Month Before Pregnancy,No insurance,,2017,997,18.0,(15.5-20.8)
Health Insurance Status One Month Before Pregnancy,No insurance,,2018,985,14.8,(12.2-17.9)
Health Insurance Status One Month Before Pregnancy,No insurance,,2019,907,16.6,(14.0-19.7)
Health Insurance Status for Prenatal Care,Private insurance,,2016,1024,64.0,(60.6-67.3)
Health Insurance Status for Prenatal Care,Private insurance,,2017,914,69.5,(65.9-72.8)
Health Insurance Status for Prenatal Care,Private insurance,,2018,929,73.4,(69.6-76.8)
Health Insurance Status for Prenatal Care,Private insurance,,2019,853,68.6,(64.6-72.2)
Health Insurance Status for Prenatal Care,Medicaid,,2016,1024,31.6,(28.4-35.0)
Health Insurance Status for Prenatal Care,Medicaid,,2017,914,26.8,(23.6-30.4)
Health Insurance Status for Prenatal Care,Medicaid,,2018,929,22.3,(19.0-25.9)
Health Insurance Status for Prenatal Care,Medicaid,,2019,853,26.5,(23.0-30.3)
Health Insurance Status for Prenatal Care,No insurance,,2016,1024,4.4,(3.2-5.9)
Health Insurance Status for Prenatal Care,No insurance,,2017,914,3.7,(2.7-5.1)
Health Insurance Status for Prenatal Care,No insurance,,2018,929,4.4,(3.0-6.3)
Health Insurance Status for Prenatal Care,No insurance,,2019,853,4.9,(3.5-6.9)
Health Insurance Status Postpartum,Private insurance,,2016,1095,60.4,(57.1-63.7)
Health Insurance Status Postpartum,Private insurance,,2017,987,63.3,(59.7-66.6)
Health Insurance Status Postpartum,Private insurance,,2018,971,70.0,(66.2-73.5)
Health Insurance Status Postpartum,Private insurance,,2019,896,65.4,(61.6-69.1)
Health Insurance Status Postpartum,Medicaid,,2016,1095,27.5,(24.6-30.7)
Health Insurance Status Postpartum,Medicaid,,2017,987,23.2,(20.2-26.5)
Health Insurance Status Postpartum,Medicaid,,2018,971,17.3,(14.4-20.6)
Health Insurance Status Postpartum,Medicaid,,2019,896,19.9,(16.8-23.4)
Health Insurance Status Postpartum,No insurance,,2016,1095,12.0,(10.1-14.3)
Health Insurance Status Postpartum,No insurance,,2017,987,13.6,(11.5-16.0)
Health Insurance Status Postpartum,No insurance,,2018,971,12.7,(10.3-15.5)
Health Insurance Status Postpartum,No insurance,,2019,896,14.7,(12.2-17.6)
Infant Sleep Practices,Baby most often laid on back to sleep,,2016,1103,76.5,(73.6-79.2)
Infant Sleep Practices,Baby most often laid on back to sleep,,2017,1006,78.2,(75.1-81.0)
Infant Sleep Practices,Baby most often laid on back to sleep,,2018,991,80.1,(76.8-83.1)
Infant Sleep Practices,Baby most often laid on back to sleep,,2019,914,81.6,(78.3-84.4)
Breastfeeding Practices,Ever breastfed,,2016,1116,88.4,(86.0-90.4)
Breastfeeding Practices,Ever breastfed,,2017,1025,89.4,(86.9-91.5)
Breastfeeding Practices,Ever breastfed,,2018,1002,89.6,(86.7-91.9)
Breastfeeding Practices,Ever breastfed,,2019,928,91.4,(88.9-93.4)
