Category,Indicator,SubIndicator,Year,SampleSize,Prevalence,CI
Substance Use,,,2016,921,3.1,(2.2-4.5)
Substance Use,,,2017,874,1.7,(1.0-2.9)
Substance Use,,,2018,830,2.5,(1.6-3.9)
Substance Use,,,2019,917,2.9,(2.0-4.3)
Substance Use,,,2016,915,2.2,(1.4-3.5)
Substance Use,,,2017,874,3.1,(2.1-4.6)
Substance Use,,,2018,825,3.0,(2.0-4.5)
Substance Use,,,2019,913,2.0,(1.3-3.2)
Substance Use,,,2016,916,2.1,(1.3-3.5)
Substance Use,,,2017,875,2.5,(1.6-4.0)
Substance Use,,,2018,825,2.2,(1.4-3.6)
Substance Use,,,2019,912,1.0,(0.5-2.0)
Depression,Self-reported depression in the 3 months before pregnancy,,2016,928,12.5,(10.4-14.9)
Depression,Self-reported depression in the 3 months before pregnancy,,2017,881,13.0,(10.9-15.4)
Depression,Self-reported depression in the 3 months before pregnancy,,2018,846,15.6,(13.2-18.4)
Depression,Self-reported depression in the 3 months before pregnancy,,2019,927,16.8,(14.4-19.5)
Depression,Self-reported depression during pregnancy,,2016,920,12.6,(10.5-15.1)
Depression,Self-reported depression during pregnancy,,2017,883,13.7,(11.5-16.2)
Depression,Self-reported depression during pregnancy,,2018,826,15.7,(13.3-18.6)
Depression,Self-reported depression during pregnancy,,2019,915,17.5,(15.0-20.3)
Depression,Self-reported postpartum depressive symptoms,,2016,907,10.5,(8.6-12.7)
Depression,Self-reported postpartum depressive symptoms,,2017,868,11.7,(9.7-14.1)
Depression,Self-reported postpartum depressive symptoms,,2018,824,13.1,(10.9-15.7)
Depression,Self-reported postpartum depressive symptoms,,2019,917,10.4,(8.5-12.6)
Health Care Services,Health care visit in the 12 months before pregnancy,,2016,920,69.4,(66.1-72.5)
Health Care Services,Health care visit in the 12 months before pregnancy,,2017,879,66.5,(63.2-69.7)
Health Care Services,Health care visit in the 12 months before pregnancy,,2018,833,66.9,(63.4-70.2)
Health Care Services,Health care visit in the 12 months before pregnancy,,2019,917,66.9,(63.6-70.1)
Health Care Services,Began prenatal care in 1st trimester,,2016,914,80.9,(78.0-83.4)
Health Care Services,Began prenatal care in 1st trimester,,2017,878,83.2,(80.4-85.6)
Health Care Services,Began prenatal care in 1st trimester,,2018,838,82.5,(79.6-85.1)
Health Care Services,Began prenatal care in 1st trimester,,2019,915,83.5,(80.7-85.9)
Health Care Services,Had a flu shot in the 12 months before birth,,2016,919,58.2,(54.8-61.5)
Health Care Services,Had a flu shot in the 12 months before birth,,2017,877,56.8,(53.4-60.2)
Health Care Services,Had a flu shot in the 12 months before birth,,2018,828,60.2,(56.7-63.7)
Health Care Services,Had a flu shot in the 12 months before birth,,2019,918,62.4,(59.0-65.7)
Health Care Services,Had maternal postpartum checkup,,2016,911,88.8,(86.4-90.8)
Health Care Services,Had maternal postpartum checkup,,2017,870,86.9,(84.3-89.1)
Health Care Services,Had maternal postpartum checkup,,2018,818,87.7,(85.1-89.9)
Health Care Services,Had maternal postpartum checkup,,2019,919,90.2,(87.9-92.1)
Pregnancy Intention,Mistimed,,2016,926,20.8,(18.1-23.8)
Pregnancy Intention,Mistimed,,2017,883,19.2,(16.6-22.1)
Pregnancy Intention,Mistimed,,2018,842,20.1,(17.3-23.2)
Pregnancy Intention,Mistimed,,2019,920,21.3,(18.5-24.3)
Pregnancy Intention,Unwanted pregnancy,,2016,926,8.1,(6.4-10.2)
Pregnancy Intention,Unwanted pregnancy,,2017,883,7.4,(5.8-9.4)
Pregnancy Intention,Unwanted pregnancy,,2018,842,6.9,(5.3-8.9)
Pregnancy Intention,Unwanted pregnancy,,2019,920,7.4,(5.8-9.4)
Pregnancy Intention,Unsure whether wanted pregnancy,,2016,926,16.1,(13.7-18.8)
Pregnancy Intention,Unsure whether wanted pregnancy,,2017,883,15.8,(13.5-18.5)
Pregnancy Intention,Unsure whether wanted pregnancy,,2018,842,17.7,(15.1-20.6)
Pregnancy Intention,Unsure whether wanted pregnancy,,2019,920,17.1,(14.7-19.9)
Postpartum Family Planning,Use of any postpartum contraception,,2016,890,77.1,(74.0-79.9)
Postpartum Family Planning,Use of any postpartum contraception,,2017,859,79.7,(76.8-82.4)
Postpartum Family Planning,Use of any postpartum contraception,,2018,806,78.9,(75.8-81.7)
Postpartum Family Planning,Use of any postpartum contraception,,2019,905,77.6,(74.6-80.3)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2016,890,11.4,(9.3-13.8)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2017,859,10.6,(8.7-12.9)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2018,806,11.6,(9.5-14.0)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2019,905,9.8,(8.0-11.9)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2016,890,16.1,(13.7-18.9)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2017,859,19.3,(16.7-22.2)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2018,806,20.8,(18.0-24.0)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2019,905,19.5,(16.9-22.4)
Postpartum Family Planning,Highly effective contraceptive methods,Moderately effective contraceptive methods,2016,890,28.2,(25.2-31.4)
Postpartum Family Planning,Highly effective contraceptive methods,Moderately effective contraceptive methods,2017,859,28.0,(25.0-31.3)
Postpartum Family Planning,Highly effective contraceptive methods,Moderately effective contraceptive methods,2018,806,27.3,(24.2-30.7)
Postpartum Family Planning,Highly effective contraceptive methods,Moderately effective contraceptive methods,2019,905,27.7,(24.7-31.0)
Postpartum Family Planning,Highly effective contraceptive methods,Least effective contraceptive methods,2016,890,21.4,(18.7-24.3)
Postpartum Family Planning,Highly effective contraceptive methods,Least effective contraceptive methods,2017,859,21.8,(19.1-24.8)
Postpartum Family Planning,Highly effective contraceptive methods,Least effective contraceptive methods,2018,806,19.2,(16.5-22.2)
Postpartum Family Planning,Highly effective contraceptive methods,Least effective contraceptive methods,2019,905,20.6,(18.0-23.5)
Postpartum Family Planning,Male or female sterilization,,2016,890,11.4,(9.3-13.8)
Postpartum Family Planning,Male or female sterilization,,2017,859,10.6,(8.7-12.9)
Postpartum Family Planning,Male or female sterilization,,2018,806,11.6,(9.5-14.0)
Postpartum Family Planning,Male or female sterilization,,2019,905,9.8,(8.0-11.9)
Postpartum Family Planning,Long acting reversible contraceptive method,,2016,890,16.1,(13.7-18.9)
Postpartum Family Planning,Long acting reversible contraceptive method,,2017,859,19.3,(16.7-22.2)
Postpartum Family Planning,Long acting reversible contraceptive method,,2018,806,20.8,(18.0-24.0)
Postpartum Family Planning,Long acting reversible contraceptive method,,2019,905,19.5,(16.9-22.4)
Postpartum Family Planning,Moderately effective contraceptive methods,,2016,890,28.2,(25.2-31.4)
Postpartum Family Planning,Moderately effective contraceptive methods,,2017,859,28.0,(25.0-31.3)
Postpartum Family Planning,Moderately effective contraceptive methods,,2018,806,27.3,(24.2-30.7)
Postpartum Family Planning,Moderately effective contraceptive methods,,2019,905,27.7,(24.7-31.0)
Postpartum Family Planning,Least effective contraceptive methods,,2016,890,21.4,(18.7-24.3)
Postpartum Family Planning,Least effective contraceptive methods,,2017,859,21.8,(19.1-24.8)
Postpartum Family Planning,Least effective contraceptive methods,,2018,806,19.2,(16.5-22.2)
Postpartum Family Planning,Least effective contraceptive methods,,2019,905,20.6,(18.0-23.5)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2016,925,43.5,(40.2-46.8)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2017,884,40.8,(37.5-44.2)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2018,837,38.5,(35.1-42.0)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2019,924,41.8,(38.5-45.2)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2016,898,57.6,(54.1-61.0)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2017,855,57.9,(54.4-61.3)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2018,817,58.2,(54.6-61.8)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2019,902,57.8,(54.3-61.2)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2016,898,30.9,(27.8-34.2)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2017,855,31.6,(28.5-34.9)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2018,817,29.3,(26.1-32.7)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2019,902,28.7,(25.6-32.0)
Health Insurance Status One Month Before Pregnancy,No insurance,,2016,898,9.1,(7.3-11.3)
Health Insurance Status One Month Before Pregnancy,No insurance,,2017,855,8.8,(7.0-10.9)
Health Insurance Status One Month Before Pregnancy,No insurance,,2018,817,11.1,(9.0-13.6)
Health Insurance Status One Month Before Pregnancy,No insurance,,2019,902,10.9,(9.0-13.2)
Health Insurance Status for Prenatal Care,Private insurance,,2016,880,55.6,(52.1-59.0)
Health Insurance Status for Prenatal Care,Private insurance,,2017,852,56.1,(52.6-59.5)
Health Insurance Status for Prenatal Care,Private insurance,,2018,810,53.2,(49.6-56.8)
Health Insurance Status for Prenatal Care,Private insurance,,2019,894,55.7,(52.2-59.2)
Health Insurance Status for Prenatal Care,Medicaid,,2016,880,40.0,(36.7-43.5)
Health Insurance Status for Prenatal Care,Medicaid,,2017,852,39.9,(36.5-43.4)
Health Insurance Status for Prenatal Care,Medicaid,,2018,810,42.7,(39.2-46.4)
Health Insurance Status for Prenatal Care,Medicaid,,2019,894,39.5,(36.1-42.9)
Health Insurance Status for Prenatal Care,No insurance,,2016,880,1.8,(1.1-3.1)
Health Insurance Status for Prenatal Care,No insurance,,2017,852,1.6,(0.9-2.7)
Health Insurance Status for Prenatal Care,No insurance,,2018,810,2.6,(1.6-4.1)
Health Insurance Status for Prenatal Care,No insurance,,2019,894,2.3,(1.5-3.6)
Health Insurance Status Postpartum,Private insurance,,2016,900,50.9,(47.5-54.4)
Health Insurance Status Postpartum,Private insurance,,2017,863,52.0,(48.5-55.4)
Health Insurance Status Postpartum,Private insurance,,2018,821,51.1,(47.5-54.7)
Health Insurance Status Postpartum,Private insurance,,2019,905,53.0,(49.5-56.4)
Health Insurance Status Postpartum,Medicaid,,2016,900,40.9,(37.5-44.4)
Health Insurance Status Postpartum,Medicaid,,2017,863,39.5,(36.2-43.0)
Health Insurance Status Postpartum,Medicaid,,2018,821,40.9,(37.3-44.5)
Health Insurance Status Postpartum,Medicaid,,2019,905,35.2,(31.9-38.7)
Health Insurance Status Postpartum,No insurance,,2016,900,4.9,(3.6-6.5)
Health Insurance Status Postpartum,No insurance,,2017,863,5.3,(4.0-7.1)
Health Insurance Status Postpartum,No insurance,,2018,821,5.7,(4.2-7.7)
Health Insurance Status Postpartum,No insurance,,2019,905,8.6,(6.9-10.8)
Infant Sleep Practices,Baby most often laid on back to sleep,,2016,876,81.0,(78.0-83.6)
Infant Sleep Practices,Baby most often laid on back to sleep,,2017,844,81.9,(79.0-84.5)
Infant Sleep Practices,Baby most often laid on back to sleep,,2018,803,79.8,(76.7-82.6)
Infant Sleep Practices,Baby most often laid on back to sleep,,2019,896,80.1,(77.0-82.8)
Breastfeeding Practices,Ever breastfed,,2016,883,86.5,(83.9-88.7)
Breastfeeding Practices,Ever breastfed,,2017,854,87.3,(84.8-89.4)
Breastfeeding Practices,Ever breastfed,,2018,811,86.9,(84.2-89.2)
Breastfeeding Practices,Ever breastfed,,2019,902,87.3,(84.8-89.4)
