Category,Indicator,SubIndicator,Year,SampleSize,Prevalence,CI
Depression,Self-reported depression in the 3 months before pregnancy,,2019,1083,12.2,(10.1-14.8)
Depression,Self-reported depression during pregnancy,,2016,1603,12.1,(10.0-14.4)
Depression,Self-reported depression during pregnancy,,2017,1106,11.8,(9.9-14.1)
Depression,Self-reported depression during pregnancy,,2018,1115,12.6,(10.4-15.2)
Depression,Self-reported depression during pregnancy,,2019,1083,12.5,(10.3-15.1)
Depression,Self-reported postpartum depressive symptoms,,2016,1606,9.9,(8.0-12.1)
Depression,Self-reported postpartum depressive symptoms,,2017,1117,11.4,(9.4-13.6)
Depression,Self-reported postpartum depressive symptoms,,2018,1117,11.1,(9.0-13.5)
Depression,Self-reported postpartum depressive symptoms,,2019,1084,11.9,(9.6-14.5)
Health Care Services,Health care visit in the 12 months before pregnancy,,2016,1602,69.0,(65.6-72.3)
Health Care Services,Health care visit in the 12 months before pregnancy,,2017,1120,70.2,(67.2-73.1)
Health Care Services,Health care visit in the 12 months before pregnancy,,2018,1113,70.7,(67.3-73.8)
Health Care Services,Health care visit in the 12 months before pregnancy,,2019,1092,72.6,(69.1-75.9)
Health Care Services,Began prenatal care in 1st trimester,,2016,1592,90.4,(88.0-92.4)
Health Care Services,Began prenatal care in 1st trimester,,2017,1101,89.4,(87.1-91.3)
Health Care Services,Began prenatal care in 1st trimester,,2018,1106,90.0,(87.6-92.0)
Health Care Services,Began prenatal care in 1st trimester,,2019,1077,90.4,(87.7-92.6)
Health Care Services,Had a flu shot in the 12 months before birth,,2016,1604,66.7,(63.4-69.8)
Health Care Services,Had a flu shot in the 12 months before birth,,2017,1113,69.4,(66.5-72.2)
Health Care Services,Had a flu shot in the 12 months before birth,,2018,1112,71.8,(68.6-74.8)
Health Care Services,Had a flu shot in the 12 months before birth,,2019,1091,74.6,(71.4-77.6)
Health Care Services,Had maternal postpartum checkup,,2016,1611,91.9,(89.7-93.6)
Health Care Services,Had maternal postpartum checkup,,2017,1123,91.7,(89.7-93.3)
Health Care Services,Had maternal postpartum checkup,,2018,1123,91.5,(89.1-93.3)
Health Care Services,Had maternal postpartum checkup,,2019,1088,90.8,(88.3-92.8)
Pregnancy Intention,Mistimed,,2016,1600,18.5,(15.9-21.4)
Pregnancy Intention,Mistimed,,2017,1111,19.4,(16.9-22.0)
Pregnancy Intention,Mistimed,,2018,1116,18.2,(15.6-21.1)
Pregnancy Intention,Mistimed,,2019,1090,15.2,(12.6-18.2)
Pregnancy Intention,Unwanted pregnancy,,2016,1600,4.3,(3.0-6.2)
Pregnancy Intention,Unwanted pregnancy,,2017,1111,6.3,(5.0-7.9)
Pregnancy Intention,Unwanted pregnancy,,2018,1116,6.1,(4.5-8.3)
Pregnancy Intention,Unwanted pregnancy,,2019,1090,5.2,(3.9-7.0)
Pregnancy Intention,Unsure whether wanted pregnancy,,2016,1600,16.0,(13.5-18.8)
Pregnancy Intention,Unsure whether wanted pregnancy,,2017,1111,14.5,(12.4-17.0)
Pregnancy Intention,Unsure whether wanted pregnancy,,2018,1116,13.5,(11.3-16.1)
Pregnancy Intention,Unsure whether wanted pregnancy,,2019,1090,15.9,(13.3-18.9)
Pregnancy Intention,Intended pregnancy,,2016,1600,61.2,(57.7-64.6)
Pregnancy Intention,Intended pregnancy,,2017,1111,59.8,(56.6-62.9)
Pregnancy Intention,Intended pregnancy,,2018,1116,62.1,(58.6-65.5)
Pregnancy Intention,Intended pregnancy,,2019,1090,63.7,(60.0-67.2)
Postpartum Family Planning,Use of any postpartum contraception,,2016,1586,77.9,(74.8-80.7)
Postpartum Family Planning,Use of any postpartum contraception,,2017,1112,81.7,(79.1-84.0)
Postpartum Family Planning,Use of any postpartum contraception,,2018,1104,83.3,(80.6-85.6)
Postpartum Family Planning,Use of any postpartum contraception,,2019,1084,80.9,(77.8-83.6)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2016,1586,9.9,(8.1-11.9)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2017,1112,12.3,(10.5-14.5)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2018,1104,10.0,(8.2-12.1)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2019,1084,11.4,(9.3-13.8)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2016,1586,22.6,(19.8-25.7)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2017,1112,25.5,(22.7-28.4)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2018,1104,25.3,(22.3-28.6)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2019,1084,27.0,(23.9-30.5)
Postpartum Family Planning,Moderately effective contraceptive methods,,2016,1586,21.6,(18.8-24.6)
Postpartum Family Planning,Moderately effective contraceptive methods,,2017,1112,22.1,(19.6-24.9)
Postpartum Family Planning,Moderately effective contraceptive methods,,2018,1104,20.8,(18.1-23.8)
Postpartum Family Planning,Moderately effective contraceptive methods,,2019,1084,20.3,(17.6-23.3)
Postpartum Family Planning,Least effective contraceptive methods,,2016,1586,23.9,(21.0-27.0)
Postpartum Family Planning,Least effective contraceptive methods,,2017,1112,21.8,(19.3-24.5)
Postpartum Family Planning,Least effective contraceptive methods,,2018,1104,27.2,(24.2-30.4)
Postpartum Family Planning,Least effective contraceptive methods,,2019,1084,22.2,(19.4-25.2)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2016,1620,46.8,(43.4-50.3)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2017,1122,46.5,(43.4-49.7)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2018,1122,51.5,(48.0-54.9)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2019,1099,52.5,(48.9-56.1)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2016,1538,66.3,(62.7-69.6)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2017,1078,67.4,(64.3-70.4)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2018,1083,63.0,(59.5-66.4)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2019,1061,66.1,(62.4-69.6)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2016,1538,23.9,(20.9-27.1)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2017,1078,21.1,(18.6-23.9)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2018,1083,25.9,(22.8-29.2)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2019,1061,22.3,(19.2-25.6)
Health Insurance Status One Month Before Pregnancy,No insurance,,2016,1538,9.5,(7.5-12.1)
Health Insurance Status One Month Before Pregnancy,No insurance,,2017,1078,10.3,(8.4-12.6)
Health Insurance Status One Month Before Pregnancy,No insurance,,2018,1083,10.6,(8.6-13.1)
Health Insurance Status One Month Before Pregnancy,No insurance,,2019,1061,10.3,(8.0-13.2)
Health Insurance Status for Prenatal Care,Private insurance,,2016,1530,63.6,(60.0-67.0)
Health Insurance Status for Prenatal Care,Private insurance,,2017,1062,64.9,(61.7-67.9)
Health Insurance Status for Prenatal Care,Private insurance,,2018,1057,62.1,(58.6-65.6)
Health Insurance Status for Prenatal Care,Private insurance,,2019,1025,64.6,(60.8-68.2)
Health Insurance Status for Prenatal Care,Medicaid,,2016,1530,34.0,(30.6-37.5)
Health Insurance Status for Prenatal Care,Medicaid,,2017,1062,31.6,(28.7-34.8)
Health Insurance Status for Prenatal Care,Medicaid,,2018,1057,34.7,(31.3-38.3)
Health Insurance Status for Prenatal Care,Medicaid,,2019,1025,31.6,(28.1-35.3)
Health Insurance Status for Prenatal Care,No insurance,,2016,1530,1.0,(0.5-1.8)
Health Insurance Status for Prenatal Care,No insurance,,2017,1062,1.1,(0.6-2.0)
Health Insurance Status for Prenatal Care,No insurance,,2018,1057,1.7,(1.1-2.6)
Health Insurance Status for Prenatal Care,No insurance,,2019,1025,1.2,(0.6-2.5)
Health Insurance Status Postpartum,Private insurance,,2016,1552,61.9,(58.3-65.3)
Health Insurance Status Postpartum,Private insurance,,2017,1079,63.8,(60.6-66.9)
Health Insurance Status Postpartum,Private insurance,,2018,1074,58.4,(54.8-61.9)
Health Insurance Status Postpartum,Private insurance,,2019,1055,61.9,(58.1-65.5)
Health Insurance Status Postpartum,Medicaid,,2016,1552,29.8,(26.6-33.2)
Health Insurance Status Postpartum,Medicaid,,2017,1079,27.0,(24.2-30.0)
Health Insurance Status Postpartum,Medicaid,,2018,1074,32.3,(29.0-35.8)
Health Insurance Status Postpartum,Medicaid,,2019,1055,29.4,(26.0-33.0)
Health Insurance Status Postpartum,No insurance,,2016,1552,7.6,(5.8-9.8)
Health Insurance Status Postpartum,No insurance,,2017,1079,8.1,(6.4-10.1)
Health Insurance Status Postpartum,No insurance,,2018,1074,8.4,(6.6-10.6)
Health Insurance Status Postpartum,No insurance,,2019,1055,7.0,(5.2-9.5)
Infant Sleep Practices,Baby most often laid on back to sleep,,2016,1564,85.6,(83.0-87.9)
Infant Sleep Practices,Baby most often laid on back to sleep,,2017,1104,87.8,(85.6-89.7)
Infant Sleep Practices,Baby most often laid on back to sleep,,2018,1109,88.1,(85.6-90.2)
Infant Sleep Practices,Baby most often laid on back to sleep,,2019,1084,89.1,(86.6-91.2)
Breastfeeding Practices,Ever breastfed,,2016,1579,94.0,(92.0-95.5)
Breastfeeding Practices,Ever breastfed,,2017,1110,93.3,(91.5-94.7)
Breastfeeding Practices,Ever breastfed,,2018,1117,93.3,(91.3-94.8)
Breastfeeding Practices,Ever breastfed,,2019,1088,94.3,(92.3-95.8)
Breastfeeding Practices,Any breastfeeding at 8 weeks,,2016,1560,78.9,(75.9-81.6)
Breastfeeding Practices,Any breastfeeding at 8 weeks,,2017,1094,78.3,(75.5-80.9)
Breastfeeding Practices,Any breastfeeding at 8 weeks,,2018,1110,77.4,(74.2-80.4)
Breastfeeding Practices,Any breastfeeding at 8 weeks,,2019,1082,78.9,(75.8-81.8)
