Category,Indicator,SubIndicator,Year,SampleSize,Prevalence,CI
Health Insurance Status for Prenatal Care,Medicaid,,2017,660,43.7,(38.9-48.5)
Health Insurance Status for Prenatal Care,Medicaid,,2018,724,46.6,(41.8-51.5)
Health Insurance Status for Prenatal Care,Medicaid,,2019,855,39.4,(35.1-43.8)
Health Insurance Status for Prenatal Care,No insurance,,2017,660,2.4,(1.2-4.4)
Health Insurance Status for Prenatal Care,No insurance,,2018,724,2.3,(1.2-4.4)
Health Insurance Status for Prenatal Care,No insurance,,2019,855,2.6,(1.4-5.0)
Health Insurance Status Postpartum,Private insurance,,2017,666,50.2,(45.4-55.0)
Health Insurance Status Postpartum,Private insurance,,2018,739,48.5,(43.8-53.3)
Health Insurance Status Postpartum,Private insurance,,2019,880,54.3,(49.8-58.7)
Health Insurance Status Postpartum,Medicaid,,2017,666,42.9,(38.2-47.7)
Health Insurance Status Postpartum,Medicaid,,2018,739,44.4,(39.7-49.2)
Health Insurance Status Postpartum,Medicaid,,2019,880,38.4,(34.2-42.8)
Health Insurance Status Postpartum,No insurance,,2017,666,6.9,(4.8-9.9)
Health Insurance Status Postpartum,No insurance,,2018,739,7.1,(4.9-10.1)
Health Insurance Status Postpartum,No insurance,,2019,880,7.3,(5.1-10.3)
Infant Sleep Practices,Baby most often laid on back to sleep,,2017,669,83.9,(80.2-87.0)
Infant Sleep Practices,Baby most often laid on back to sleep,,2018,729,85.5,(81.9-88.5)
Infant Sleep Practices,Baby most often laid on back to sleep,,2019,895,83.0,(79.3-86.2)
Breastfeeding Practices,Ever breastfed,,2017,675,79.4,(75.2-83.2)
Breastfeeding Practices,Ever breastfed,,2018,732,80.8,(76.7-84.3)
Breastfeeding Practices,Ever breastfed,,2019,898,76.7,(72.8-80.3)
Breastfeeding Practices,Any breastfeeding at 8 weeks,,2017,669,57.4,(52.5-62.0)
Breastfeeding Practices,Any breastfeeding at 8 weeks,,2018,717,56.0,(51.2-60.8)
Breastfeeding Practices,Any breastfeeding at 8 weeks,,2019,889,54.6,(50.2-59.0)
