Category,Indicator,SubIndicator,Year,SampleSize,Prevalence,CI
Substance Use,During the last 3 months of pregnancy,,2016,1159,1.4,(0.9-2.3)
Substance Use,During the last 3 months of pregnancy,,2017,1170,1.2,(0.7-2.2)
Substance Use,During the last 3 months of pregnancy,,2018,1203,1.5,(0.9-2.4)
Substance Use,During the last 3 months of pregnancy,,2019,1137,1.0,(0.5-2.0)
Substance Use,Hookah use in the last 2 years,,2016,1153,4.2,(3.2-5.5)
Substance Use,Hookah use in the last 2 years,,2017,1168,3.2,(2.3-4.4)
Substance Use,Hookah use in the last 2 years,,2018,1196,3.1,(2.2-4.5)
Substance Use,Hookah use in the last 2 years,,2019,1134,1.8,(1.1-2.7)
Substance Use,,,2016,1159,2.6,(1.8-3.8)
Substance Use,,,2017,1168,3.1,(2.2-4.3)
Substance Use,,,2018,1204,2.7,(1.9-3.8)
Substance Use,,,2019,1132,3.4,(2.4-4.7)
Substance Use,,,2016,1161,3.0,(2.2-4.1)
Substance Use,,,2017,1169,4.1,(3.0-5.4)
Substance Use,,,2018,1202,3.5,(2.6-4.8)
Substance Use,,,2019,1130,4.5,(3.3-6.0)
Substance Use,,,2016,1161,2.4,(1.6-3.4)
Substance Use,,,2017,1169,1.9,(1.3-2.9)
Substance Use,,,2018,1203,2.4,(1.6-3.5)
Substance Use,,,2019,1133,3.4,(2.4-4.8)
Depression,Self-reported depression in the 3 months before pregnancy,,2016,1177,10.7,(9.0-12.6)
Depression,Self-reported depression in the 3 months before pregnancy,,2017,1179,11.4,(9.6-13.4)
Depression,Self-reported depression in the 3 months before pregnancy,,2018,1210,12.8,(11.0-14.8)
Depression,Self-reported depression in the 3 months before pregnancy,,2019,1140,16.3,(14.1-18.7)
Depression,Self-reported depression during pregnancy,,2016,1156,11.4,(9.7-13.4)
Depression,Self-reported depression during pregnancy,,2017,1168,10.8,(9.1-12.8)
Depression,Self-reported depression during pregnancy,,2018,1200,13.4,(11.5-15.5)
Depression,Self-reported depression during pregnancy,,2019,1135,15.8,(13.7-18.2)
Depression,Self-reported postpartum depressive symptoms,,2016,1156,14.4,(12.5-16.6)
Depression,Self-reported postpartum depressive symptoms,,2017,1158,12.9,(11.0-15.0)
Depression,Self-reported postpartum depressive symptoms,,2018,1194,15.3,(13.3-17.5)
Depression,Self-reported postpartum depressive symptoms,,2019,1122,14.1,(12.0-16.4)
Health Care Services,Health care visit in the 12 months before pregnancy,,2016,1162,55.0,(52.2-57.8)
Health Care Services,Health care visit in the 12 months before pregnancy,,2017,1176,54.5,(51.6-57.3)
Health Care Services,Health care visit in the 12 months before pregnancy,,2018,1199,54.3,(51.5-57.0)
Health Care Services,Health care visit in the 12 months before pregnancy,,2019,1143,60.5,(57.5-63.3)
Health Care Services,Began prenatal care in 1st trimester,,2016,1156,84.2,(82.0-86.2)
Health Care Services,Began prenatal care in 1st trimester,,2017,1152,82.3,(79.9-84.5)
Health Care Services,Began prenatal care in 1st trimester,,2018,1190,85.1,(82.9-87.0)
Health Care Services,Began prenatal care in 1st trimester,,2019,1128,85.8,(83.5-87.9)
Health Care Services,Had a flu shot in the 12 months before birth,,2016,1145,63.7,(60.8-66.5)
Health Care Services,Had a flu shot in the 12 months before birth,,2017,1151,63.9,(61.0-66.7)
Health Care Services,Had a flu shot in the 12 months before birth,,2018,1195,63.1,(60.3-65.9)
Health Care Services,Had a flu shot in the 12 months before birth,,2019,1131,66.5,(63.6-69.3)
Health Care Services,Had maternal postpartum checkup,,2016,1161,88.2,(86.2-89.9)
Health Care Services,Had maternal postpartum checkup,,2017,1166,86.6,(84.5-88.5)
Health Care Services,Had maternal postpartum checkup,,2018,1196,87.5,(85.5-89.2)
Health Care Services,Had maternal postpartum checkup,,2019,1128,87.5,(85.2-89.4)
Pregnancy Intention,Mistimed,,2016,1157,15.9,(13.9-18.1)
Pregnancy Intention,Mistimed,,2017,1160,19.0,(16.8-21.4)
Pregnancy Intention,Mistimed,,2018,1192,18.5,(16.4-20.9)
Pregnancy Intention,Mistimed,,2019,1142,16.0,(14.0-18.4)
Pregnancy Intention,Unwanted pregnancy,,2016,1157,5.7,(4.4-7.2)
Pregnancy Intention,Unwanted pregnancy,,2017,1160,6.6,(5.3-8.3)
Pregnancy Intention,Unwanted pregnancy,,2018,1192,6.6,(5.3-8.2)
Pregnancy Intention,Unwanted pregnancy,,2019,1142,5.9,(4.6-7.5)
Pregnancy Intention,Unsure whether wanted pregnancy,,2016,1157,20.4,(18.2-22.9)
Pregnancy Intention,Unsure whether wanted pregnancy,,2017,1160,19.8,(17.6-22.3)
Pregnancy Intention,Unsure whether wanted pregnancy,,2018,1192,19.0,(16.9-21.4)
Pregnancy Intention,Unsure whether wanted pregnancy,,2019,1142,17.9,(15.7-20.4)
Postpartum Family Planning,Use of any postpartum contraception,,2016,1155,83.2,(80.9-85.3)
Postpartum Family Planning,Use of any postpartum contraception,,2017,1161,82.5,(80.2-84.6)
Postpartum Family Planning,Use of any postpartum contraception,,2018,1193,80.5,(78.1-82.7)
Postpartum Family Planning,Use of any postpartum contraception,,2019,1116,80.9,(78.3-83.2)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2016,1155,13.5,(11.6-15.6)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2017,1161,12.1,(10.2-14.2)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2018,1193,13.4,(11.6-15.5)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2019,1116,13.7,(11.8-16.0)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2016,1155,28.9,(26.3-31.6)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2017,1161,25.6,(23.1-28.3)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2018,1193,25.5,(23.0-28.1)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2019,1116,25.7,(23.1-28.5)
Postpartum Family Planning,Highly effective contraceptive methods,Moderately effective contraceptive methods,2016,1155,23.5,(21.2-26.1)
Postpartum Family Planning,Highly effective contraceptive methods,Moderately effective contraceptive methods,2017,1161,25.2,(22.7-27.8)
Postpartum Family Planning,Highly effective contraceptive methods,Moderately effective contraceptive methods,2018,1193,22.8,(20.5-25.4)
Postpartum Family Planning,Highly effective contraceptive methods,Moderately effective contraceptive methods,2019,1116,24.1,(21.6-26.8)
Postpartum Family Planning,Highly effective contraceptive methods,Least effective contraceptive methods,2016,1155,17.3,(15.2-19.6)
Postpartum Family Planning,Highly effective contraceptive methods,Least effective contraceptive methods,2017,1161,19.7,(17.4-22.1)
Postpartum Family Planning,Highly effective contraceptive methods,Least effective contraceptive methods,2018,1193,18.8,(16.7-21.1)
Postpartum Family Planning,Highly effective contraceptive methods,Least effective contraceptive methods,2019,1116,17.3,(15.2-19.6)
Postpartum Family Planning,Male or female sterilization,,2016,1155,13.5,(11.6-15.6)
Postpartum Family Planning,Male or female sterilization,,2017,1161,12.1,(10.2-14.2)
Postpartum Family Planning,Male or female sterilization,,2018,1193,13.4,(11.6-15.5)
Postpartum Family Planning,Male or female sterilization,,2019,1116,13.7,(11.8-16.0)
Postpartum Family Planning,Long acting reversible contraceptive method,,2016,1155,28.9,(26.3-31.6)
Postpartum Family Planning,Long acting reversible contraceptive method,,2017,1161,25.6,(23.1-28.3)
Postpartum Family Planning,Long acting reversible contraceptive method,,2018,1193,25.5,(23.0-28.1)
Postpartum Family Planning,Long acting reversible contraceptive method,,2019,1116,25.7,(23.1-28.5)
Postpartum Family Planning,Moderately effective contraceptive methods,,2016,1155,23.5,(21.2-26.1)
Postpartum Family Planning,Moderately effective contraceptive methods,,2017,1161,25.2,(22.7-27.8)
Postpartum Family Planning,Moderately effective contraceptive methods,,2018,1193,22.8,(20.5-25.4)
Postpartum Family Planning,Moderately effective contraceptive methods,,2019,1116,24.1,(21.6-26.8)
Postpartum Family Planning,Least effective contraceptive methods,,2016,1155,17.3,(15.2-19.6)
Postpartum Family Planning,Least effective contraceptive methods,,2017,1161,19.7,(17.4-22.1)
Postpartum Family Planning,Least effective contraceptive methods,,2018,1193,18.8,(16.7-21.1)
Postpartum Family Planning,Least effective contraceptive methods,,2019,1116,17.3,(15.2-19.6)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2016,1160,44.0,(41.2-46.8)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2017,1169,43.1,(40.3-46.0)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2018,1204,44.7,(41.9-47.6)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2019,1134,45.7,(42.8-48.7)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2016,1140,45.0,(42.3-47.7)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2017,1138,42.4,(39.8-45.1)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2018,1173,43.3,(40.7-46.0)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2019,1126,44.9,(42.3-47.6)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2016,1140,40.1,(37.3-42.8)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2017,1138,44.3,(41.5-47.1)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2018,1173,43.0,(40.3-45.8)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2019,1126,43.4,(40.5-46.3)
Health Insurance Status One Month Before Pregnancy,No insurance,,2016,1140,14.1,(12.2-16.2)
Health Insurance Status One Month Before Pregnancy,No insurance,,2017,1138,12.4,(10.6-14.5)
Health Insurance Status One Month Before Pregnancy,No insurance,,2018,1173,12.6,(10.9-14.6)
Health Insurance Status One Month Before Pregnancy,No insurance,,2019,1126,10.5,(8.7-12.7)
Health Insurance Status for Prenatal Care,Private insurance,,2016,1124,38.8,(36.2-41.4)
Health Insurance Status for Prenatal Care,Private insurance,,2017,1120,38.4,(35.8-41.0)
Health Insurance Status for Prenatal Care,Private insurance,,2018,1154,40.2,(37.6-42.9)
Health Insurance Status for Prenatal Care,Private insurance,,2019,1082,42.4,(39.7-45.1)
Health Insurance Status for Prenatal Care,Medicaid,,2016,1124,54.6,(51.9-57.3)
Health Insurance Status for Prenatal Care,Medicaid,,2017,1120,55.5,(52.7-58.2)
Health Insurance Status for Prenatal Care,Medicaid,,2018,1154,54.0,(51.2-56.7)
Health Insurance Status for Prenatal Care,Medicaid,,2019,1082,51.6,(48.7-54.5)
Health Insurance Status for Prenatal Care,No insurance,,2016,1124,2.4,(1.7-3.4)
Health Insurance Status for Prenatal Care,No insurance,,2017,1120,2.0,(1.4-3.0)
Health Insurance Status for Prenatal Care,No insurance,,2018,1154,2.1,(1.4-3.2)
Health Insurance Status for Prenatal Care,No insurance,,2019,1082,4.0,(2.8-5.6)
Health Insurance Status Postpartum,Private insurance,,2016,1133,36.0,(33.5-38.6)
Health Insurance Status Postpartum,Private insurance,,2017,1136,36.7,(34.2-39.3)
Health Insurance Status Postpartum,Private insurance,,2018,1170,37.0,(34.4-39.6)
Health Insurance Status Postpartum,Private insurance,,2019,1106,40.0,(37.5-42.6)
Health Insurance Status Postpartum,Medicaid,,2016,1133,52.6,(49.9-55.4)
Health Insurance Status Postpartum,Medicaid,,2017,1136,53.2,(50.4-56.0)
Health Insurance Status Postpartum,Medicaid,,2018,1170,52.0,(49.2-54.7)
Health Insurance Status Postpartum,Medicaid,,2019,1106,52.4,(49.6-55.2)
Health Insurance Status Postpartum,No insurance,,2016,1133,11.1,(9.4-13.0)
Health Insurance Status Postpartum,No insurance,,2017,1136,9.3,(7.7-11.2)
Health Insurance Status Postpartum,No insurance,,2018,1170,10.4,(8.7-12.3)
Health Insurance Status Postpartum,No insurance,,2019,1106,6.8,(5.2-8.7)
Infant Sleep Practices,Baby most often laid on back to sleep,,2016,1153,80.0,(77.5-82.2)
Infant Sleep Practices,Baby most often laid on back to sleep,,2017,1163,79.2,(76.7-81.5)
Infant Sleep Practices,Baby most often laid on back to sleep,,2018,1190,80.6,(78.2-82.8)
Infant Sleep Practices,Baby most often laid on back to sleep,,2019,1110,80.7,(78.2-83.1)
Breastfeeding Practices,Ever breastfed,,2016,1163,88.9,(87.0-90.5)
Breastfeeding Practices,Ever breastfed,,2017,1161,89.2,(87.3-90.9)
Breastfeeding Practices,Ever breastfed,,2018,1192,88.8,(87.0-90.4)
Breastfeeding Practices,Ever breastfed,,2019,1116,89.5,(87.3-91.3)
