Category,Indicator,SubIndicator,Year,SampleSize,Prevalence,CI
Substance Use,Any cigarette smoking,Postpartum,2018,675,27.8,(24.0-32.0)
Substance Use,Any e-cigarette use,During the 3 months before pregnancy,2016,781,8.1,(6.1-10.7)
Substance Use,Any e-cigarette use,During the 3 months before pregnancy,2017,675,5.7,(4.0-8.1)
Substance Use,Any e-cigarette use,During the 3 months before pregnancy,2018,676,5.7,(4.0-8.2)
Substance Use,Any e-cigarette use,During the last 3 months of pregnancy,2016,781,4.1,(2.7-6.0)
Substance Use,Any e-cigarette use,During the last 3 months of pregnancy,2017,674,2.2,(1.2-3.7)
Substance Use,Any e-cigarette use,During the last 3 months of pregnancy,2018,678,1.9,(1.0-3.6)
Substance Use,Hookah use in the last 2 years,,2016,780,1.8,(1.0-3.3)
Substance Use,Hookah use in the last 2 years,,2017,667,2.1,(1.1-3.9)
Substance Use,Hookah use in the last 2 years,,2018,674,1.5,(0.7-2.9)
Substance Use,Heavy drinking (>=8 drinks a week) during the 3 months before pregnancy,,2016,784,1.2,(0.6-2.6)
Substance Use,Heavy drinking (>=8 drinks a week) during the 3 months before pregnancy,,2017,666,0.8,(0.3-2.1)
Substance Use,Heavy drinking (>=8 drinks a week) during the 3 months before pregnancy,,2018,676,1.0,(0.4-2.5)
Intimate Partner Violence (IPV),Experienced IPV during the 12 months before pregnancy by a husband or partner and/or an ex-husband or partner,,2016,796,4.4,(3.0-6.5)
Intimate Partner Violence (IPV),Experienced IPV during the 12 months before pregnancy by a husband or partner and/or an ex-husband or partner,,2017,690,4.4,(2.9-6.6)
Intimate Partner Violence (IPV),Experienced IPV during the 12 months before pregnancy by a husband or partner and/or an ex-husband or partner,,2018,683,5.4,(3.7-7.9)
Intimate Partner Violence (IPV),Experienced IPV during pregnancy by a husband or partner and/or an ex-husband or partner,,2016,797,2.5,(1.5-4.3)
Intimate Partner Violence (IPV),Experienced IPV during pregnancy by a husband or partner and/or an ex-husband or partner,,2017,690,1.7,(0.9-3.1)
Intimate Partner Violence (IPV),Experienced IPV during pregnancy by a husband or partner and/or an ex-husband or partner,,2018,682,4.3,(2.7-6.7)
Depression,Self-reported depression in the 3 months before pregnancy,,2016,792,22.3,(19.0-25.9)
Depression,Self-reported depression in the 3 months before pregnancy,,2017,694,21.7,(18.3-25.6)
Depression,Self-reported depression in the 3 months before pregnancy,,2018,684,23.1,(19.6-27.1)
Depression,Self-reported depression during pregnancy,,2016,790,16.8,(13.9-20.2)
Depression,Self-reported depression during pregnancy,,2017,692,18.6,(15.4-22.2)
Depression,Self-reported depression during pregnancy,,2018,682,18.2,(15.0-21.8)
Depression,Self-reported postpartum depressive symptoms,,2016,792,16.5,(13.6-19.8)
Depression,Self-reported postpartum depressive symptoms,,2017,673,12.4,(9.8-15.6)
Depression,Self-reported postpartum depressive symptoms,,2018,681,19.4,(16.1-23.2)
Health Care Services,Health care visit in the 12 months before pregnancy,,2016,792,58.4,(54.2-62.4)
Health Care Services,Health care visit in the 12 months before pregnancy,,2017,689,60.8,(56.3-65.1)
Health Care Services,Health care visit in the 12 months before pregnancy,,2018,673,57.1,(52.6-61.5)
Health Care Services,Began prenatal care in 1st trimester,,2016,786,87.4,(84.4-89.9)
Health Care Services,Began prenatal care in 1st trimester,,2017,673,88.6,(85.4-91.2)
Health Care Services,Began prenatal care in 1st trimester,,2018,661,85.5,(81.8-88.5)
Health Care Services,Had a flu shot in the 12 months before birth,,2016,782,54.6,(50.3-58.7)
Health Care Services,Had a flu shot in the 12 months before birth,,2017,687,51.6,(47.2-56.0)
Health Care Services,Had a flu shot in the 12 months before birth,,2018,675,56.9,(52.4-61.2)
Health Care Services,Had maternal postpartum checkup,,2016,794,87.5,(84.5-89.9)
Health Care Services,Had maternal postpartum checkup,,2017,680,88.1,(84.9-90.7)
Health Care Services,Had maternal postpartum checkup,,2018,680,87.2,(84.0-89.9)
Pregnancy Intention,Mistimed,,2016,797,14.6,(11.9-17.7)
Pregnancy Intention,Mistimed,,2017,685,17.0,(13.9-20.5)
Pregnancy Intention,Mistimed,,2018,684,17.6,(14.4-21.3)
Pregnancy Intention,Unwanted pregnancy,,2016,797,4.7,(3.3-6.7)
Pregnancy Intention,Unwanted pregnancy,,2017,685,8.7,(6.4-11.6)
Pregnancy Intention,Unwanted pregnancy,,2018,684,5.2,(3.6-7.5)
Pregnancy Intention,Unsure whether wanted pregnancy,,2016,797,20.9,(17.7-24.5)
Pregnancy Intention,Unsure whether wanted pregnancy,,2017,685,19.4,(16.2-23.1)
Pregnancy Intention,Unsure whether wanted pregnancy,,2018,684,21.0,(17.6-24.8)
Pregnancy Intention,Intended pregnancy,,2016,797,59.8,(55.7-63.9)
Pregnancy Intention,Intended pregnancy,,2017,685,55.0,(50.5-59.3)
Pregnancy Intention,Intended pregnancy,,2018,684,56.2,(51.8-60.6)
Postpartum Family Planning,Use of any postpartum contraception,,2016,779,80.7,(77.1-83.8)
Postpartum Family Planning,Use of any postpartum contraception,,2017,663,83.9,(80.4-86.8)
Postpartum Family Planning,Use of any postpartum contraception,,2018,673,75.5,(71.4-79.1)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2016,779,17.2,(14.2-20.5)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2017,663,16.3,(13.2-19.9)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2018,673,17.4,(14.3-21.1)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2016,779,14.6,(11.9-17.9)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2017,663,11.9,(9.2-15.1)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2018,673,15.2,(12.2-18.7)
Postpartum Family Planning,Moderately effective contraceptive methods,,2016,779,31.1,(27.3-35.2)
Postpartum Family Planning,Moderately effective contraceptive methods,,2017,663,36.7,(32.5-41.2)
Postpartum Family Planning,Moderately effective contraceptive methods,,2018,673,29.0,(25.1-33.3)
Postpartum Family Planning,Least effective contraceptive methods,,2016,779,17.8,(14.7-21.2)
Postpartum Family Planning,Least effective contraceptive methods,,2017,663,19.0,(15.8-22.8)
Postpartum Family Planning,Least effective contraceptive methods,,2018,673,13.9,(11.1-17.3)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2016,792,31.1,(27.3-35.1)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2017,684,35.6,(31.5-39.9)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2018,684,36.0,(31.8-40.3)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2016,784,50.7,(46.5-54.9)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2017,673,50.2,(45.8-54.7)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2018,669,49.3,(44.8-53.8)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2016,784,39.8,(35.8-44.0)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2017,673,42.8,(38.4-47.3)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2018,669,40.6,(36.2-45.1)
Health Insurance Status One Month Before Pregnancy,No insurance,,2016,784,9.2,(7.1-11.9)
Health Insurance Status One Month Before Pregnancy,No insurance,,2017,673,6.7,(4.8-9.2)
Health Insurance Status One Month Before Pregnancy,No insurance,,2018,669,9.5,(7.1-12.5)
Health Insurance Status for Prenatal Care,Private insurance,,2016,757,47.3,(43.1-51.6)
Health Insurance Status for Prenatal Care,Private insurance,,2017,650,47.6,(43.0-52.1)
Health Insurance Status for Prenatal Care,Private insurance,,2018,641,45.3,(40.7-49.9)
Health Insurance Status for Prenatal Care,Medicaid,,2016,757,51.0,(46.7-55.2)
Health Insurance Status for Prenatal Care,Medicaid,,2017,650,51.6,(47.1-56.2)
Health Insurance Status for Prenatal Care,Medicaid,,2018,641,52.4,(47.8-57.0)
Health Insurance Status for Prenatal Care,No insurance,,2016,757,0.4,(0.1-1.6)
Health Insurance Status for Prenatal Care,No insurance,,2017,650,0.2,(0.0-1.3)
Health Insurance Status for Prenatal Care,No insurance,,2018,641,1.2,(0.5-3.0)
Health Insurance Status Postpartum,Private insurance,,2016,782,44.7,(40.6-48.9)
Health Insurance Status Postpartum,Private insurance,,2017,662,45.3,(40.9-49.8)
Health Insurance Status Postpartum,Private insurance,,2018,654,44.1,(39.6-48.7)
Health Insurance Status Postpartum,Medicaid,,2016,782,48.6,(44.4-52.8)
Health Insurance Status Postpartum,Medicaid,,2017,662,50.2,(45.7-54.7)
Health Insurance Status Postpartum,Medicaid,,2018,654,49.8,(45.3-54.4)
Health Insurance Status Postpartum,No insurance,,2016,782,6.7,(4.9-9.1)
Health Insurance Status Postpartum,No insurance,,2017,662,4.0,(2.5-6.1)
Health Insurance Status Postpartum,No insurance,,2018,654,5.2,(3.5-7.7)
Infant Sleep Practices,Baby most often laid on back to sleep,,2016,757,83.4,(80.0-86.3)
Infant Sleep Practices,Baby most often laid on back to sleep,,2017,652,86.5,(83.1-89.4)
Infant Sleep Practices,Baby most often laid on back to sleep,,2018,654,82.0,(78.2-85.2)
Breastfeeding Practices,Ever breastfed,,2016,756,75.0,(71.2-78.4)
Breastfeeding Practices,Ever breastfed,,2017,661,72.4,(68.1-76.3)
Breastfeeding Practices,Ever breastfed,,2018,656,72.4,(68.2-76.2)
Breastfeeding Practices,Any breastfeeding at 8 weeks,,2016,747,47.3,(43.1-51.6)
Breastfeeding Practices,Any breastfeeding at 8 weeks,,2017,651,47.5,(43.0-52.0)
Breastfeeding Practices,Any breastfeeding at 8 weeks,,2018,652,48.2,(43.7-52.7)
