Category,Indicator,SubIndicator,Year,SampleSize,Prevalence,CI
Postpartum Family Planning,Male or female sterilization,,2016,863,12.0,(9.9-14.5)
Postpartum Family Planning,Male or female sterilization,,2017,873,14.4,(12.0-17.1)
Postpartum Family Planning,Male or female sterilization,,2018,836,16.6,(14.1-19.6)
Postpartum Family Planning,Male or female sterilization,,2019,1047,10.0,(8.1-12.3)
Postpartum Family Planning,Long acting reversible contraceptive method,,2016,863,13.8,(11.7-16.3)
Postpartum Family Planning,Long acting reversible contraceptive method,,2017,873,12.8,(10.6-15.4)
Postpartum Family Planning,Long acting reversible contraceptive method,,2018,836,14.1,(11.7-16.8)
Postpartum Family Planning,Long acting reversible contraceptive method,,2019,1047,15.3,(12.8-18.2)
Postpartum Family Planning,Moderately effective contraceptive methods,,2016,863,32.3,(29.2-35.6)
Postpartum Family Planning,Moderately effective contraceptive methods,,2017,873,31.6,(28.4-35.0)
Postpartum Family Planning,Moderately effective contraceptive methods,,2018,836,30.2,(27.0-33.6)
Postpartum Family Planning,Moderately effective contraceptive methods,,2019,1047,33.5,(30.1-37.1)
Postpartum Family Planning,Least effective contraceptive methods,,2016,863,16.8,(14.4-19.7)
Postpartum Family Planning,Least effective contraceptive methods,,2017,873,14.8,(12.4-17.5)
Postpartum Family Planning,Least effective contraceptive methods,,2018,836,14.8,(12.3-17.6)
Postpartum Family Planning,Least effective contraceptive methods,,2019,1047,14.7,(12.3-17.5)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2016,878,36.2,(33.0-39.6)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2017,890,32.8,(29.6-36.2)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2018,849,38.5,(35.0-42.1)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2019,1072,36.7,(33.3-40.3)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2016,861,51.5,(48.1-54.8)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2017,869,47.5,(44.0-51.0)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2018,825,47.7,(44.2-51.3)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2019,1040,47.7,(44.0-51.3)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2016,861,24.2,(21.5-27.1)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2017,869,34.4,(31.3-37.6)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2018,825,38.0,(34.8-41.3)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2019,1040,39.0,(35.6-42.5)
Health Insurance Status One Month Before Pregnancy,No insurance,,2016,861,20.5,(17.8-23.4)
Health Insurance Status One Month Before Pregnancy,No insurance,,2017,869,15.6,(13.1-18.5)
Health Insurance Status One Month Before Pregnancy,No insurance,,2018,825,13.5,(11.1-16.3)
Health Insurance Status One Month Before Pregnancy,No insurance,,2019,1040,12.3,(10.2-14.9)
Health Insurance Status for Prenatal Care,Private insurance,,2016,839,45.9,(42.6-49.4)
Health Insurance Status for Prenatal Care,Private insurance,,2017,854,40.3,(36.9-43.8)
Health Insurance Status for Prenatal Care,Private insurance,,2018,811,43.5,(39.9-47.1)
Health Insurance Status for Prenatal Care,Private insurance,,2019,1030,43.4,(39.8-47.1)
Health Insurance Status for Prenatal Care,Medicaid,,2016,839,52.8,(49.3-56.1)
Health Insurance Status for Prenatal Care,Medicaid,,2017,854,58.3,(54.7-61.7)
Health Insurance Status for Prenatal Care,Medicaid,,2018,811,56.0,(52.4-59.6)
Health Insurance Status for Prenatal Care,Medicaid,,2019,1030,54.9,(51.2-58.5)
Health Insurance Status for Prenatal Care,No insurance,,2016,839,0.5,(0.2-1.3)
Health Insurance Status for Prenatal Care,No insurance,,2017,854,0.2,(0.0-1.1)
Health Insurance Status for Prenatal Care,No insurance,,2018,811,0.1,(0.0-0.7)
Health Insurance Status for Prenatal Care,No insurance,,2019,1030,0.7,(0.3-1.7)
Health Insurance Status Postpartum,Private insurance,,2016,847,45.4,(42.1-48.8)
Health Insurance Status Postpartum,Private insurance,,2017,851,39.5,(36.1-43.0)
Health Insurance Status Postpartum,Private insurance,,2018,814,42.8,(39.3-46.4)
Health Insurance Status Postpartum,Private insurance,,2019,1030,42.5,(38.9-46.2)
Health Insurance Status Postpartum,Medicaid,,2016,847,43.1,(40.0-46.4)
Health Insurance Status Postpartum,Medicaid,,2017,851,49.6,(46.2-53.0)
Health Insurance Status Postpartum,Medicaid,,2018,814,48.8,(45.3-52.3)
Health Insurance Status Postpartum,Medicaid,,2019,1030,47.2,(43.7-50.7)
Health Insurance Status Postpartum,No insurance,,2016,847,9.6,(7.7-12.0)
Health Insurance Status Postpartum,No insurance,,2017,851,10.1,(8.0-12.6)
Health Insurance Status Postpartum,No insurance,,2018,814,8.0,(6.1-10.4)
Health Insurance Status Postpartum,No insurance,,2019,1030,9.3,(7.5-11.5)
Infant Sleep Practices,Baby most often laid on back to sleep,,2016,855,67.4,(64.1-70.5)
Infant Sleep Practices,Baby most often laid on back to sleep,,2017,865,67.9,(64.5-71.1)
Infant Sleep Practices,Baby most often laid on back to sleep,,2018,827,68.5,(65.1-71.7)
Infant Sleep Practices,Baby most often laid on back to sleep,,2019,1043,69.3,(65.9-72.4)
Breastfeeding Practices,Ever breastfed,,2016,860,72.9,(69.9-75.7)
Breastfeeding Practices,Ever breastfed,,2017,871,69.2,(65.9-72.2)
Breastfeeding Practices,Ever breastfed,,2018,834,73.3,(70.2-76.3)
Breastfeeding Practices,Ever breastfed,,2019,1053,75.0,(71.8-77.9)
