Category,Indicator,SubIndicator,Year,SampleSize,Prevalence,CI
Substance Use,During the last 3 months of pregnancy,,2018,1071,1.0,(0.5-2.0)
Substance Use,During the last 3 months of pregnancy,,2019,968,1.5,(0.8-2.7)
Substance Use,Hookah use in the last 2 years,,2016,1119,8.6,(7.0-10.7)
Substance Use,Hookah use in the last 2 years,,2017,1078,9.1,(7.3-11.2)
Substance Use,Hookah use in the last 2 years,,2018,1070,10.6,(8.5-13.0)
Substance Use,Hookah use in the last 2 years,,2019,960,9.5,(7.5-12.0)
Substance Use,,,2016,1128,2.1,(1.4-3.2)
Substance Use,,,2017,1078,4.1,(2.9-5.7)
Substance Use,,,2018,1074,2.6,(1.7-4.0)
Substance Use,,,2019,965,2.9,(2.0-4.3)
Substance Use,,,2016,1129,1.8,(1.1-2.9)
Substance Use,,,2017,1080,2.7,(1.8-4.1)
Substance Use,,,2018,1072,2.1,(1.3-3.4)
Substance Use,,,2019,968,2.3,(1.4-3.7)
Substance Use,,,2016,1129,0.7,(0.3-1.4)
Substance Use,,,2017,1082,1.2,(0.7-2.1)
Substance Use,,,2018,1072,1.3,(0.7-2.5)
Substance Use,,,2019,965,1.8,(0.9-3.3)
Depression,Self-reported depression in the 3 months before pregnancy,,2016,1139,14.6,(12.5-17.0)
Depression,Self-reported depression in the 3 months before pregnancy,,2017,1096,14.9,(12.6-17.5)
Depression,Self-reported depression in the 3 months before pregnancy,,2018,1095,12.6,(10.6-15.1)
Depression,Self-reported depression in the 3 months before pregnancy,,2019,984,14.7,(12.4-17.4)
Depression,Self-reported depression during pregnancy,,2016,1128,13.9,(11.8-16.2)
Depression,Self-reported depression during pregnancy,,2017,1078,15.9,(13.5-18.6)
Depression,Self-reported depression during pregnancy,,2018,1068,13.2,(11.1-15.8)
Depression,Self-reported depression during pregnancy,,2019,965,14.9,(12.5-17.7)
Depression,Self-reported postpartum depressive symptoms,,2016,1115,12.6,(10.7-14.9)
Depression,Self-reported postpartum depressive symptoms,,2017,1082,13.6,(11.4-16.2)
Depression,Self-reported postpartum depressive symptoms,,2018,1061,12.3,(10.1-14.8)
Depression,Self-reported postpartum depressive symptoms,,2019,959,11.5,(9.4-14.0)
Health Care Services,Health care visit in the 12 months before pregnancy,,2016,1140,71.6,(68.6-74.4)
Health Care Services,Health care visit in the 12 months before pregnancy,,2017,1090,72.6,(69.5-75.5)
Health Care Services,Health care visit in the 12 months before pregnancy,,2018,1093,72.8,(69.6-75.7)
Health Care Services,Health care visit in the 12 months before pregnancy,,2019,981,69.8,(66.5-73.0)
Health Care Services,Began prenatal care in 1st trimester,,2016,1128,90.9,(88.8-92.6)
Health Care Services,Began prenatal care in 1st trimester,,2017,1084,90.7,(88.5-92.6)
Health Care Services,Began prenatal care in 1st trimester,,2018,1081,90.7,(88.5-92.6)
Health Care Services,Began prenatal care in 1st trimester,,2019,966,94.1,(92.2-95.6)
Health Care Services,Had a flu shot in the 12 months before birth,,2016,1126,75.5,(72.6-78.1)
Health Care Services,Had a flu shot in the 12 months before birth,,2017,1079,75.4,(72.4-78.3)
Health Care Services,Had a flu shot in the 12 months before birth,,2018,1068,74.5,(71.3-77.4)
Health Care Services,Had a flu shot in the 12 months before birth,,2019,960,82.1,(79.1-84.8)
Health Care Services,Had maternal postpartum checkup,,2016,1127,95.2,(93.7-96.4)
Health Care Services,Had maternal postpartum checkup,,2017,1082,92.5,(90.4-94.2)
Health Care Services,Had maternal postpartum checkup,,2018,1070,95.5,(93.7-96.7)
Health Care Services,Had maternal postpartum checkup,,2019,967,94.2,(92.2-95.8)
Pregnancy Intention,Mistimed,,2016,1134,16.9,(14.6-19.4)
Pregnancy Intention,Mistimed,,2017,1087,16.5,(14.1-19.3)
Pregnancy Intention,Mistimed,,2018,1088,16.1,(13.7-18.9)
Pregnancy Intention,Mistimed,,2019,973,19.0,(16.3-22.0)
Pregnancy Intention,Unwanted pregnancy,,2016,1134,4.8,(3.6-6.4)
Pregnancy Intention,Unwanted pregnancy,,2017,1087,6.3,(4.8-8.3)
Pregnancy Intention,Unwanted pregnancy,,2018,1088,5.6,(4.3-7.4)
Pregnancy Intention,Unwanted pregnancy,,2019,973,5.0,(3.7-6.8)
Pregnancy Intention,Unsure whether wanted pregnancy,,2016,1134,16.9,(14.6-19.4)
Pregnancy Intention,Unsure whether wanted pregnancy,,2017,1087,13.2,(11.0-15.7)
Pregnancy Intention,Unsure whether wanted pregnancy,,2018,1088,14.2,(11.9-16.8)
Pregnancy Intention,Unsure whether wanted pregnancy,,2019,973,16.6,(14.0-19.6)
Postpartum Family Planning,Use of any postpartum contraception,,2016,1108,83.1,(80.6-85.4)
Postpartum Family Planning,Use of any postpartum contraception,,2017,1069,80.8,(78.0-83.4)
Postpartum Family Planning,Use of any postpartum contraception,,2018,1056,82.4,(79.6-84.9)
Postpartum Family Planning,Use of any postpartum contraception,,2019,953,81.8,(78.9-84.4)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2016,1108,14.3,(12.2-16.7)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2017,1069,9.8,(7.9-12.0)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2018,1056,11.3,(9.4-13.7)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2019,953,14.5,(12.2-17.1)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2016,1108,25.0,(22.3-27.9)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2017,1069,25.2,(22.4-28.2)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2018,1056,24.5,(21.6-27.7)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2019,953,22.8,(19.9-26.0)
Postpartum Family Planning,Highly effective contraceptive methods,Moderately effective contraceptive methods,2016,1108,24.7,(22.0-27.6)
Postpartum Family Planning,Highly effective contraceptive methods,Moderately effective contraceptive methods,2017,1069,24.5,(21.7-27.5)
Postpartum Family Planning,Highly effective contraceptive methods,Moderately effective contraceptive methods,2018,1056,25.8,(22.9-29.0)
Postpartum Family Planning,Highly effective contraceptive methods,Moderately effective contraceptive methods,2019,953,25.0,(22.0-28.3)
Postpartum Family Planning,Highly effective contraceptive methods,Least effective contraceptive methods,2016,1108,19.2,(16.8-21.8)
Postpartum Family Planning,Highly effective contraceptive methods,Least effective contraceptive methods,2017,1069,21.4,(18.8-24.3)
Postpartum Family Planning,Highly effective contraceptive methods,Least effective contraceptive methods,2018,1056,20.7,(18.1-23.6)
Postpartum Family Planning,Highly effective contraceptive methods,Least effective contraceptive methods,2019,953,19.5,(16.9-22.5)
Postpartum Family Planning,Male or female sterilization,,2016,1108,14.3,(12.2-16.7)
Postpartum Family Planning,Male or female sterilization,,2017,1069,9.8,(7.9-12.0)
Postpartum Family Planning,Male or female sterilization,,2018,1056,11.3,(9.4-13.7)
Postpartum Family Planning,Male or female sterilization,,2019,953,14.5,(12.2-17.1)
Postpartum Family Planning,Long acting reversible contraceptive method,,2016,1108,25.0,(22.3-27.9)
Postpartum Family Planning,Long acting reversible contraceptive method,,2017,1069,25.2,(22.4-28.2)
Postpartum Family Planning,Long acting reversible contraceptive method,,2018,1056,24.5,(21.6-27.7)
Postpartum Family Planning,Long acting reversible contraceptive method,,2019,953,22.8,(19.9-26.0)
Postpartum Family Planning,Moderately effective contraceptive methods,,2016,1108,24.7,(22.0-27.6)
Postpartum Family Planning,Moderately effective contraceptive methods,,2017,1069,24.5,(21.7-27.5)
Postpartum Family Planning,Moderately effective contraceptive methods,,2018,1056,25.8,(22.9-29.0)
Postpartum Family Planning,Moderately effective contraceptive methods,,2019,953,25.0,(22.0-28.3)
Postpartum Family Planning,Least effective contraceptive methods,,2016,1108,19.2,(16.8-21.8)
Postpartum Family Planning,Least effective contraceptive methods,,2017,1069,21.4,(18.8-24.3)
Postpartum Family Planning,Least effective contraceptive methods,,2018,1056,20.7,(18.1-23.6)
Postpartum Family Planning,Least effective contraceptive methods,,2019,953,19.5,(16.9-22.5)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2016,1131,56.6,(53.4-59.7)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2017,1093,57.7,(54.4-61.0)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2018,1079,55.6,(52.2-59.0)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2019,978,57.6,(54.0-61.0)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2016,1070,68.4,(65.2-71.4)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2017,1020,66.2,(62.8-69.4)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2018,1053,64.0,(60.5-67.3)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2019,921,64.7,(61.0-68.1)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2016,1070,20.1,(17.6-22.9)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2017,1020,23.7,(20.8-26.9)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2018,1053,28.1,(25.0-31.4)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2019,921,28.3,(25.1-31.8)
Health Insurance Status One Month Before Pregnancy,No insurance,,2016,1070,11.5,(9.6-13.8)
Health Insurance Status One Month Before Pregnancy,No insurance,,2017,1020,10.1,(8.3-12.4)
Health Insurance Status One Month Before Pregnancy,No insurance,,2018,1053,7.9,(6.2-10.0)
Health Insurance Status One Month Before Pregnancy,No insurance,,2019,921,7.0,(5.3-9.2)
Health Insurance Status for Prenatal Care,Private insurance,,2016,1024,70.1,(67.0-73.1)
Health Insurance Status for Prenatal Care,Private insurance,,2017,994,66.3,(62.8-69.5)
Health Insurance Status for Prenatal Care,Private insurance,,2018,1041,63.0,(59.5-66.3)
Health Insurance Status for Prenatal Care,Private insurance,,2019,897,61.3,(57.6-64.9)
Health Insurance Status for Prenatal Care,Medicaid,,2016,1024,29.4,(26.4-32.5)
Health Insurance Status for Prenatal Care,Medicaid,,2017,994,33.4,(30.1-36.8)
Health Insurance Status for Prenatal Care,Medicaid,,2018,1041,36.4,(33.0-39.9)
Health Insurance Status for Prenatal Care,Medicaid,,2019,897,38.3,(34.7-42.0)
Health Insurance Status for Prenatal Care,No insurance,,2016,1024,0.5,(0.2-1.3)
Health Insurance Status for Prenatal Care,No insurance,,2017,994,0.3,(0.1-1.1)
Health Insurance Status for Prenatal Care,No insurance,,2018,1041,0.7,(0.3-1.6)
Health Insurance Status for Prenatal Care,No insurance,,2019,897,0.3,(0.1-1.2)
Health Insurance Status Postpartum,Private insurance,,2016,1047,65.3,(62.1-68.4)
Health Insurance Status Postpartum,Private insurance,,2017,998,65.6,(62.2-68.9)
Health Insurance Status Postpartum,Private insurance,,2018,1046,59.1,(55.5-62.5)
Health Insurance Status Postpartum,Private insurance,,2019,914,60.9,(57.2-64.5)
Health Insurance Status Postpartum,Medicaid,,2016,1047,27.9,(25.0-31.0)
Health Insurance Status Postpartum,Medicaid,,2017,998,30.2,(27.0-33.6)
Health Insurance Status Postpartum,Medicaid,,2018,1046,37.5,(34.1-41.0)
Health Insurance Status Postpartum,Medicaid,,2019,914,35.4,(31.9-39.0)
Health Insurance Status Postpartum,No insurance,,2016,1047,6.8,(5.3-8.7)
Health Insurance Status Postpartum,No insurance,,2017,998,4.1,(3.0-5.7)
Health Insurance Status Postpartum,No insurance,,2018,1046,3.5,(2.4-5.0)
Health Insurance Status Postpartum,No insurance,,2019,914,3.7,(2.5-5.4)
Infant Sleep Practices,Baby most often laid on back to sleep,,2016,1095,81.8,(79.2-84.2)
Infant Sleep Practices,Baby most often laid on back to sleep,,2017,1051,82.6,(79.8-85.1)
Infant Sleep Practices,Baby most often laid on back to sleep,,2018,1043,82.0,(79.1-84.5)
Infant Sleep Practices,Baby most often laid on back to sleep,,2019,950,83.4,(80.6-85.9)
Breastfeeding Practices,Ever breastfed,,2016,1105,87.7,(85.4-89.6)
Breastfeeding Practices,Ever breastfed,,2017,1065,88.8,(86.3-91.0)
Breastfeeding Practices,Ever breastfed,,2018,1052,89.9,(87.5-91.9)
Breastfeeding Practices,Ever breastfed,,2019,952,90.2,(87.8-92.2)
