Category,Indicator,SubIndicator,Year,SampleSize,Prevalence,CI
Intimate Partner Violence (IPV),Experienced IPV during the 12 months before pregnancy by a husband or partner and/or an ex-husband or partner,,2016,1283,3.5,(2.4-5.0)
Intimate Partner Violence (IPV),Experienced IPV during the 12 months before pregnancy by a husband or partner and/or an ex-husband or partner,,2018,1312,3.1,(2.0-4.8)
Intimate Partner Violence (IPV),Experienced IPV during the 12 months before pregnancy by a husband or partner and/or an ex-husband or partner,,2019,1590,3.2,(2.2-4.6)
Intimate Partner Violence (IPV),Experienced IPV during pregnancy by a husband or partner and/or an ex-husband or partner,,2016,1281,2.3,(1.5-3.6)
Intimate Partner Violence (IPV),Experienced IPV during pregnancy by a husband or partner and/or an ex-husband or partner,,2018,1308,1.8,(1.1-3.1)
Intimate Partner Violence (IPV),Experienced IPV during pregnancy by a husband or partner and/or an ex-husband or partner,,2019,1590,2.4,(1.6-3.5)
Depression,Self-reported depression in the 3 months before pregnancy,,2016,1298,11.8,(9.8-14.2)
Depression,Self-reported depression in the 3 months before pregnancy,,2018,1329,13.4,(10.8-16.4)
Depression,Self-reported depression in the 3 months before pregnancy,,2019,1622,17.2,(14.6-20.1)
Depression,Self-reported depression during pregnancy,,2016,1272,10.8,(8.9-13.2)
Depression,Self-reported depression during pregnancy,,2018,1310,15.3,(12.6-18.6)
Depression,Self-reported depression during pregnancy,,2019,1593,18.4,(15.8-21.4)
Depression,Self-reported postpartum depressive symptoms,,2016,1276,10.2,(8.5-12.3)
Depression,Self-reported postpartum depressive symptoms,,2018,1293,12.1,(9.7-14.9)
Depression,Self-reported postpartum depressive symptoms,,2019,1585,12.3,(10.3-14.6)
Health Care Services,Health care visit in the 12 months before pregnancy,,2016,1288,68.1,(65.1-71.0)
Health Care Services,Health care visit in the 12 months before pregnancy,,2018,1328,66.1,(62.5-69.6)
Health Care Services,Health care visit in the 12 months before pregnancy,,2019,1620,70.4,(67.4-73.2)
Health Care Services,Began prenatal care in 1st trimester,,2016,1287,87.2,(84.9-89.1)
Health Care Services,Began prenatal care in 1st trimester,,2018,1305,89.5,(87.2-91.4)
Health Care Services,Began prenatal care in 1st trimester,,2019,1590,89.9,(87.9-91.6)
Health Care Services,Had a flu shot in the 12 months before birth,,2016,1278,73.4,(70.3-76.3)
Health Care Services,Had a flu shot in the 12 months before birth,,2018,1308,70.8,(67.1-74.3)
Health Care Services,Had a flu shot in the 12 months before birth,,2019,1587,78.0,(75.0-80.7)
Health Care Services,Had maternal postpartum checkup,,2016,1282,91.7,(89.7-93.2)
Health Care Services,Had maternal postpartum checkup,,2018,1307,91.3,(88.9-93.2)
Health Care Services,Had maternal postpartum checkup,,2019,1594,92.4,(90.5-93.9)
Pregnancy Intention,Mistimed,,2016,1290,18.2,(15.8-20.9)
Pregnancy Intention,Mistimed,,2018,1325,20.5,(17.4-23.8)
Pregnancy Intention,Mistimed,,2019,1612,16.2,(13.9-18.8)
Pregnancy Intention,Unwanted pregnancy,,2016,1290,4.4,(3.3-5.8)
Pregnancy Intention,Unwanted pregnancy,,2018,1325,5.3,(4.0-7.0)
Pregnancy Intention,Unwanted pregnancy,,2019,1612,6.0,(4.6-7.8)
Pregnancy Intention,Unsure whether wanted pregnancy,,2016,1290,16.3,(13.9-19.0)
Pregnancy Intention,Unsure whether wanted pregnancy,,2018,1325,17.7,(14.8-20.9)
Pregnancy Intention,Unsure whether wanted pregnancy,,2019,1612,14.4,(12.2-16.8)
Pregnancy Intention,Intended pregnancy,,2016,1290,61.1,(57.9-64.3)
Pregnancy Intention,Intended pregnancy,,2018,1325,56.5,(52.6-60.3)
Pregnancy Intention,Intended pregnancy,,2019,1612,63.4,(60.2-66.6)
Postpartum Family Planning,Use of any postpartum contraception,,2016,1255,80.4,(77.7-82.8)
Postpartum Family Planning,Use of any postpartum contraception,,2018,1275,76.9,(73.4-80.1)
Postpartum Family Planning,Use of any postpartum contraception,,2019,1576,77.6,(74.7-80.3)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2016,1255,11.4,(9.4-13.8)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2018,1275,11.6,(9.3-14.3)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2019,1576,10.1,(8.1-12.4)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2016,1255,19.4,(17.0-22.2)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2018,1275,21.1,(18.0-24.4)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2019,1576,21.6,(18.9-24.6)
Postpartum Family Planning,Moderately effective contraceptive methods,,2016,1255,22.3,(19.6-25.3)
Postpartum Family Planning,Moderately effective contraceptive methods,,2018,1275,22.0,(18.9-25.5)
Postpartum Family Planning,Moderately effective contraceptive methods,,2019,1576,22.5,(19.7-25.6)
Postpartum Family Planning,Least effective contraceptive methods,,2016,1255,27.2,(24.4-30.3)
Postpartum Family Planning,Least effective contraceptive methods,,2018,1275,22.2,(19.0-25.8)
Postpartum Family Planning,Least effective contraceptive methods,,2019,1576,23.5,(20.6-26.6)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2016,1295,51.9,(48.6-55.2)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2018,1320,48.1,(44.2-52.0)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2019,1605,55.2,(51.9-58.6)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2016,1265,71.4,(68.5-74.1)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2018,1283,73.2,(70.0-76.3)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2019,1584,70.4,(67.4-73.2)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2016,1265,11.0,(9.1-13.2)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2018,1283,10.9,(8.7-13.4)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2019,1584,13.0,(10.9-15.5)
Health Insurance Status One Month Before Pregnancy,No insurance,,2016,1265,17.6,(15.4-20.1)
Health Insurance Status One Month Before Pregnancy,No insurance,,2018,1283,15.9,(13.6-18.5)
Health Insurance Status One Month Before Pregnancy,No insurance,,2019,1584,16.6,(14.5-18.9)
Health Insurance Status for Prenatal Care,Private insurance,,2016,1230,67.9,(64.9-70.7)
Health Insurance Status for Prenatal Care,Private insurance,,2018,1177,71.7,(68.2-74.9)
Health Insurance Status for Prenatal Care,Private insurance,,2019,1430,69.8,(66.6-72.7)
Health Insurance Status for Prenatal Care,Medicaid,,2016,1230,30.4,(27.6-33.4)
Health Insurance Status for Prenatal Care,Medicaid,,2018,1177,27.0,(23.8-30.5)
Health Insurance Status for Prenatal Care,Medicaid,,2019,1430,28.7,(25.8-31.9)
Health Insurance Status for Prenatal Care,No insurance,,2016,1230,1.7,(1.1-2.7)
Health Insurance Status for Prenatal Care,No insurance,,2018,1177,1.3,(0.8-2.0)
Health Insurance Status for Prenatal Care,No insurance,,2019,1430,1.5,(1.0-2.3)
Health Insurance Status Postpartum,Private insurance,,2016,1274,67.2,(64.3-70.0)
Health Insurance Status Postpartum,Private insurance,,2018,1286,67.9,(64.4-71.2)
Health Insurance Status Postpartum,Private insurance,,2019,1578,66.8,(63.7-69.7)
Health Insurance Status Postpartum,Medicaid,,2016,1274,18.2,(15.8-21.0)
Health Insurance Status Postpartum,Medicaid,,2018,1286,17.5,(14.8-20.6)
Health Insurance Status Postpartum,Medicaid,,2019,1578,18.8,(16.3-21.5)
Health Insurance Status Postpartum,No insurance,,2016,1274,14.5,(12.7-16.6)
Health Insurance Status Postpartum,No insurance,,2018,1286,14.6,(12.4-17.1)
Health Insurance Status Postpartum,No insurance,,2019,1578,14.5,(12.6-16.6)
Infant Sleep Practices,Baby most often laid on back to sleep,,2016,1268,85.0,(82.6-87.2)
Infant Sleep Practices,Baby most often laid on back to sleep,,2018,1286,86.1,(83.4-88.5)
Infant Sleep Practices,Baby most often laid on back to sleep,,2019,1564,86.8,(84.5-88.8)
Breastfeeding Practices,Ever breastfed,,2016,1265,92.4,(90.4-94.0)
Breastfeeding Practices,Ever breastfed,,2018,1287,91.9,(89.6-93.7)
Breastfeeding Practices,Ever breastfed,,2019,1578,90.5,(88.2-92.3)
Breastfeeding Practices,Any breastfeeding at 8 weeks,,2016,1261,70.9,(67.7-73.8)
Breastfeeding Practices,Any breastfeeding at 8 weeks,,2018,1283,74.6,(71.1-77.9)
Breastfeeding Practices,Any breastfeeding at 8 weeks,,2019,1564,71.8,(68.6-74.8)
