Category,Indicator,SubIndicator,Year,SampleSize,Prevalence,CI
Substance Use,Any cigarette smoking,During the last 3 months of pregnancy,2016,903,14.1,(11.9-16.7)
Substance Use,Any cigarette smoking,During the last 3 months of pregnancy,2017,836,12.2,(9.9-14.8)
Substance Use,Any cigarette smoking,During the last 3 months of pregnancy,2018,861,14.6,(12.3-17.4)
Substance Use,Any cigarette smoking,During the last 3 months of pregnancy,2019,775,11.7,(9.4-14.4)
Substance Use,Any cigarette smoking,Postpartum,2016,904,15.7,(13.3-18.3)
Substance Use,Any cigarette smoking,Postpartum,2017,840,14.3,(11.9-17.1)
Substance Use,Any cigarette smoking,Postpartum,2018,868,17.5,(14.9-20.4)
Substance Use,Any cigarette smoking,Postpartum,2019,776,14.0,(11.6-16.9)
Substance Use,During the 3 months before pregnancy,,2016,902,24.3,(21.5-27.4)
Substance Use,During the 3 months before pregnancy,,2017,836,22.0,(19.1-25.2)
Substance Use,During the 3 months before pregnancy,,2018,860,24.0,(21.1-27.1)
Substance Use,During the 3 months before pregnancy,,2019,775,19.7,(16.9-22.8)
Substance Use,During the last 3 months of pregnancy,,2016,903,14.1,(11.9-16.7)
Substance Use,During the last 3 months of pregnancy,,2017,836,12.2,(9.9-14.8)
Substance Use,During the last 3 months of pregnancy,,2018,861,14.6,(12.3-17.4)
Substance Use,During the last 3 months of pregnancy,,2019,775,11.7,(9.4-14.4)
Substance Use,Postpartum,,2016,904,15.7,(13.3-18.3)
Substance Use,Postpartum,,2017,840,14.3,(11.9-17.1)
Substance Use,Postpartum,,2018,868,17.5,(14.9-20.4)
Substance Use,Postpartum,,2019,776,14.0,(11.6-16.9)
Substance Use,Any e-cigarette use,During the 3 months before pregnancy,2016,893,4.3,(3.1-5.9)
Substance Use,Any e-cigarette use,During the 3 months before pregnancy,2017,815,3.1,(2.0-4.7)
Substance Use,Any e-cigarette use,During the 3 months before pregnancy,2018,856,4.5,(3.1-6.3)
Substance Use,Any e-cigarette use,During the 3 months before pregnancy,2019,766,5.9,(4.3-8.1)
Substance Use,Any e-cigarette use,During the last 3 months of pregnancy,2016,894,2.3,(1.5-3.6)
Substance Use,Any e-cigarette use,During the last 3 months of pregnancy,2017,816,1.4,(0.7-2.6)
Substance Use,Any e-cigarette use,During the last 3 months of pregnancy,2018,856,2.4,(1.5-3.9)
Substance Use,Any e-cigarette use,During the last 3 months of pregnancy,2019,768,2.5,(1.6-4.0)
Substance Use,Any e-cigarette use,Hookah use in the last 2 years,2016,893,2.6,(1.7-3.8)
Substance Use,Any e-cigarette use,Hookah use in the last 2 years,2017,810,2.5,(1.6-4.1)
Substance Use,Any e-cigarette use,Hookah use in the last 2 years,2018,854,1.9,(1.1-3.2)
Substance Use,Any e-cigarette use,Hookah use in the last 2 years,2019,765,1.6,(0.9-2.9)
Substance Use,During the 3 months before pregnancy,,2016,893,4.3,(3.1-5.9)
Substance Use,During the 3 months before pregnancy,,2017,815,3.1,(2.0-4.7)
Substance Use,During the 3 months before pregnancy,,2018,856,4.5,(3.1-6.3)
Substance Use,During the 3 months before pregnancy,,2019,766,5.9,(4.3-8.1)
Substance Use,During the last 3 months of pregnancy,,2016,894,2.3,(1.5-3.6)
Substance Use,During the last 3 months of pregnancy,,2017,816,1.4,(0.7-2.6)
Substance Use,During the last 3 months of pregnancy,,2018,856,2.4,(1.5-3.9)
Substance Use,During the last 3 months of pregnancy,,2019,768,2.5,(1.6-4.0)
Substance Use,Hookah use in the last 2 years,,2016,893,2.6,(1.7-3.8)
Substance Use,Hookah use in the last 2 years,,2017,810,2.5,(1.6-4.1)
Substance Use,Hookah use in the last 2 years,,2018,854,1.9,(1.1-3.2)
Substance Use,Hookah use in the last 2 years,,2019,765,1.6,(0.9-2.9)
Substance Use,,,2016,906,4.9,(3.6-6.6)
Substance Use,,,2017,837,5.6,(4.2-7.5)
Substance Use,,,2018,865,3.3,(2.3-4.7)
Substance Use,,,2019,777,3.8,(2.7-5.4)
Substance Use,,,2016,893,3.7,(2.6-5.3)
Substance Use,,,2017,827,2.2,(1.3-3.7)
Substance Use,,,2018,859,2.8,(1.8-4.3)
Substance Use,,,2019,770,2.4,(1.5-3.9)
Substance Use,,,2016,893,2.0,(1.2-3.3)
Substance Use,,,2017,824,1.7,(1.0-3.1)
Substance Use,,,2018,853,2.0,(1.2-3.4)
Substance Use,,,2019,766,1.3,(0.7-2.6)
Depression,Self-reported depression in the 3 months before pregnancy,,2016,918,20.3,(17.7-23.1)
Depression,Self-reported depression in the 3 months before pregnancy,,2017,844,19.7,(17.0-22.7)
Depression,Self-reported depression in the 3 months before pregnancy,,2018,875,24.2,(21.3-27.3)
Depression,Self-reported depression in the 3 months before pregnancy,,2019,781,20.1,(17.3-23.3)
Depression,Self-reported depression during pregnancy,,2016,894,17.2,(14.8-20.0)
Depression,Self-reported depression during pregnancy,,2017,833,15.1,(12.7-17.8)
Depression,Self-reported depression during pregnancy,,2018,859,20.2,(17.5-23.2)
Depression,Self-reported depression during pregnancy,,2019,769,19.0,(16.2-22.1)
Depression,Self-reported postpartum depressive symptoms,,2016,905,12.7,(10.6-15.1)
Depression,Self-reported postpartum depressive symptoms,,2017,831,11.5,(9.4-14.0)
Depression,Self-reported postpartum depressive symptoms,,2018,848,10.7,(8.7-13.1)
Depression,Self-reported postpartum depressive symptoms,,2019,760,10.0,(7.9-12.5)
Health Care Services,Health care visit in the 12 months before pregnancy,,2016,913,79.2,(76.3-81.8)
Health Care Services,Health care visit in the 12 months before pregnancy,,2017,840,77.0,(73.8-80.0)
Health Care Services,Health care visit in the 12 months before pregnancy,,2018,874,79.2,(76.2-81.8)
Health Care Services,Health care visit in the 12 months before pregnancy,,2019,781,78.4,(75.2-81.4)
Health Care Services,Began prenatal care in 1st trimester,,2016,897,92.6,(90.6-94.2)
Health Care Services,Began prenatal care in 1st trimester,,2017,826,95.1,(93.2-96.4)
Health Care Services,Began prenatal care in 1st trimester,,2018,849,91.0,(88.8-92.9)
Health Care Services,Began prenatal care in 1st trimester,,2019,766,94.6,(92.6-96.1)
Health Care Services,Had a flu shot in the 12 months before birth,,2016,897,65.7,(62.5-68.9)
Health Care Services,Had a flu shot in the 12 months before birth,,2017,822,70.2,(66.8-73.4)
Health Care Services,Had a flu shot in the 12 months before birth,,2018,855,67.6,(64.3-70.8)
Health Care Services,Had a flu shot in the 12 months before birth,,2019,769,72.1,(68.7-75.3)
Health Care Services,Had maternal postpartum checkup,,2016,911,93.1,(91.2-94.6)
Health Care Services,Had maternal postpartum checkup,,2017,830,93.7,(91.4-95.4)
Health Care Services,Had maternal postpartum checkup,,2018,852,91.9,(89.6-93.6)
Health Care Services,Had maternal postpartum checkup,,2019,761,94.9,(93.0-96.4)
Pregnancy Intention,Mistimed,,2016,900,17.0,(14.6-19.8)
Pregnancy Intention,Mistimed,,2017,831,14.8,(12.4-17.7)
Pregnancy Intention,Mistimed,,2018,849,15.6,(13.1-18.4)
Pregnancy Intention,Mistimed,,2019,764,12.1,(9.8-14.8)
Pregnancy Intention,Unwanted pregnancy,,2016,900,5.6,(4.2-7.5)
Pregnancy Intention,Unwanted pregnancy,,2017,831,4.5,(3.2-6.2)
Pregnancy Intention,Unwanted pregnancy,,2018,849,5.5,(4.1-7.4)
Pregnancy Intention,Unwanted pregnancy,,2019,764,4.6,(3.3-6.4)
Pregnancy Intention,Unsure whether wanted pregnancy,,2016,900,14.4,(12.2-16.9)
Pregnancy Intention,Unsure whether wanted pregnancy,,2017,831,14.0,(11.7-16.7)
Pregnancy Intention,Unsure whether wanted pregnancy,,2018,849,13.0,(10.8-15.6)
Pregnancy Intention,Unsure whether wanted pregnancy,,2019,764,16.3,(13.7-19.3)
Postpartum Family Planning,Use of any postpartum contraception,,2016,898,83.5,(80.9-85.8)
Postpartum Family Planning,Use of any postpartum contraception,,2017,814,83.6,(80.8-86.0)
Postpartum Family Planning,Use of any postpartum contraception,,2018,838,81.1,(78.3-83.7)
Postpartum Family Planning,Use of any postpartum contraception,,2019,750,81.9,(78.9-84.6)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2016,898,11.5,(9.5-13.9)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2017,814,12.7,(10.4-15.3)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2018,838,11.4,(9.3-13.8)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2019,750,11.8,(9.5-14.4)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2016,898,25.7,(22.8-28.7)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2017,814,28.2,(25.1-31.5)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2018,838,27.1,(24.1-30.3)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2019,750,26.7,(23.5-30.1)
Postpartum Family Planning,Highly effective contraceptive methods,Moderately effective contraceptive methods,2016,898,20.3,(17.7-23.1)
Postpartum Family Planning,Highly effective contraceptive methods,Moderately effective contraceptive methods,2017,814,21.5,(18.7-24.6)
Postpartum Family Planning,Highly effective contraceptive methods,Moderately effective contraceptive methods,2018,838,21.9,(19.1-24.9)
Postpartum Family Planning,Highly effective contraceptive methods,Moderately effective contraceptive methods,2019,750,22.6,(19.6-25.8)
Postpartum Family Planning,Highly effective contraceptive methods,Least effective contraceptive methods,2016,898,26.1,(23.3-29.1)
Postpartum Family Planning,Highly effective contraceptive methods,Least effective contraceptive methods,2017,814,21.2,(18.5-24.2)
Postpartum Family Planning,Highly effective contraceptive methods,Least effective contraceptive methods,2018,838,20.8,(18.1-23.7)
Postpartum Family Planning,Highly effective contraceptive methods,Least effective contraceptive methods,2019,750,20.9,(18.1-24.0)
Postpartum Family Planning,Male or female sterilization,,2016,898,11.5,(9.5-13.9)
Postpartum Family Planning,Male or female sterilization,,2017,814,12.7,(10.4-15.3)
Postpartum Family Planning,Male or female sterilization,,2018,838,11.4,(9.3-13.8)
Postpartum Family Planning,Male or female sterilization,,2019,750,11.8,(9.5-14.4)
Postpartum Family Planning,Long acting reversible contraceptive method,,2016,898,25.7,(22.8-28.7)
Postpartum Family Planning,Long acting reversible contraceptive method,,2017,814,28.2,(25.1-31.5)
Postpartum Family Planning,Long acting reversible contraceptive method,,2018,838,27.1,(24.1-30.3)
Postpartum Family Planning,Long acting reversible contraceptive method,,2019,750,26.7,(23.5-30.1)
Postpartum Family Planning,Moderately effective contraceptive methods,,2016,898,20.3,(17.7-23.1)
Postpartum Family Planning,Moderately effective contraceptive methods,,2017,814,21.5,(18.7-24.6)
Postpartum Family Planning,Moderately effective contraceptive methods,,2018,838,21.9,(19.1-24.9)
Postpartum Family Planning,Moderately effective contraceptive methods,,2019,750,22.6,(19.6-25.8)
Postpartum Family Planning,Least effective contraceptive methods,,2016,898,26.1,(23.3-29.1)
Postpartum Family Planning,Least effective contraceptive methods,,2017,814,21.2,(18.5-24.2)
Postpartum Family Planning,Least effective contraceptive methods,,2018,838,20.8,(18.1-23.7)
Postpartum Family Planning,Least effective contraceptive methods,,2019,750,20.9,(18.1-24.0)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2016,908,59.9,(56.6-63.1)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2017,839,58.7,(55.2-62.2)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2018,863,62.7,(59.3-66.0)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2019,777,60.8,(57.2-64.3)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2016,893,67.7,(64.4-70.8)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2017,821,63.9,(60.3-67.4)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2018,837,65.9,(62.5-69.2)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2019,760,66.6,(62.9-70.1)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2016,893,27.4,(24.4-30.6)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2017,821,30.2,(26.9-33.7)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2018,837,28.5,(25.3-31.8)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2019,760,27.5,(24.2-31.1)
Health Insurance Status One Month Before Pregnancy,No insurance,,2016,893,4.9,(3.6-6.7)
Health Insurance Status One Month Before Pregnancy,No insurance,,2017,821,5.9,(4.4-8.0)
Health Insurance Status One Month Before Pregnancy,No insurance,,2018,837,5.6,(4.1-7.5)
Health Insurance Status One Month Before Pregnancy,No insurance,,2019,760,5.9,(4.3-8.0)
Health Insurance Status for Prenatal Care,Private insurance,,2016,873,62.9,(59.6-66.2)
Health Insurance Status for Prenatal Care,Private insurance,,2017,797,58.7,(55.1-62.3)
Health Insurance Status for Prenatal Care,Private insurance,,2018,809,63.9,(60.3-67.3)
Health Insurance Status for Prenatal Care,Private insurance,,2019,742,62.0,(58.3-65.7)
Health Insurance Status for Prenatal Care,Medicaid,,2016,873,36.5,(33.2-39.9)
Health Insurance Status for Prenatal Care,Medicaid,,2017,797,40.5,(36.9-44.2)
Health Insurance Status for Prenatal Care,Medicaid,,2018,809,34.7,(31.3-38.2)
Health Insurance Status for Prenatal Care,Medicaid,,2019,742,37.0,(33.4-40.7)
Health Insurance Status for Prenatal Care,No insurance,,2016,873,0.6,(0.2-1.6)
Health Insurance Status for Prenatal Care,No insurance,,2017,797,0.8,(0.3-2.0)
Health Insurance Status for Prenatal Care,No insurance,,2018,809,1.4,(0.7-2.8)
Health Insurance Status for Prenatal Care,No insurance,,2019,742,1.0,(0.4-2.2)
Health Insurance Status Postpartum,Private insurance,,2016,898,59.5,(56.2-62.8)
Health Insurance Status Postpartum,Private insurance,,2017,821,57.4,(53.8-60.9)
Health Insurance Status Postpartum,Private insurance,,2018,839,58.8,(55.3-62.2)
Health Insurance Status Postpartum,Private insurance,,2019,760,60.7,(57.0-64.3)
Health Insurance Status Postpartum,Medicaid,,2016,898,38.4,(35.1-41.7)
Health Insurance Status Postpartum,Medicaid,,2017,821,40.2,(36.7-43.8)
Health Insurance Status Postpartum,Medicaid,,2018,839,36.9,(33.6-40.4)
Health Insurance Status Postpartum,Medicaid,,2019,760,36.8,(33.2-40.5)
Health Insurance Status Postpartum,No insurance,,2016,898,2.1,(1.3-3.4)
Health Insurance Status Postpartum,No insurance,,2017,821,2.4,(1.5-3.9)
Health Insurance Status Postpartum,No insurance,,2018,839,4.3,(3.0-6.2)
Health Insurance Status Postpartum,No insurance,,2019,760,2.5,(1.6-3.9)
Infant Sleep Practices,Baby most often laid on back to sleep,,2016,896,85.0,(82.3-87.2)
Infant Sleep Practices,Baby most often laid on back to sleep,,2017,828,87.8,(85.3-89.9)
Infant Sleep Practices,Baby most often laid on back to sleep,,2018,848,89.0,(86.6-91.0)
Infant Sleep Practices,Baby most often laid on back to sleep,,2019,761,90.2,(87.7-92.3)
Breastfeeding Practices,Ever breastfed,,2016,899,93.2,(91.2-94.7)
Breastfeeding Practices,Ever breastfed,,2017,834,92.2,(89.8-94.0)
Breastfeeding Practices,Ever breastfed,,2018,850,92.9,(90.8-94.5)
Breastfeeding Practices,Ever breastfed,,2019,769,92.8,(90.5-94.5)
