Category,Indicator,SubIndicator,Year,SampleSize,Prevalence,CI
Substance Use,During the last 3 months of pregnancy,,2018,922,14.5,(12.0-17.4)
Substance Use,During the last 3 months of pregnancy,,2019,1583,12.1,(10.0-14.5)
Substance Use,Postpartum,,2016,1049,18.7,(16.1-21.6)
Substance Use,Postpartum,,2017,1095,18.2,(15.7-21.0)
Substance Use,Postpartum,,2018,920,18.9,(16.1-22.0)
Substance Use,Postpartum,,2019,1582,17.6,(15.1-20.3)
Substance Use,Any e-cigarette use,During the 3 months before pregnancy,2016,1047,6.0,(4.5-8.0)
Substance Use,Any e-cigarette use,During the 3 months before pregnancy,2017,1095,5.9,(4.5-7.7)
Substance Use,Any e-cigarette use,During the 3 months before pregnancy,2018,920,5.5,(3.9-7.5)
Substance Use,Any e-cigarette use,During the 3 months before pregnancy,2019,1581,6.1,(4.7-8.0)
Substance Use,Any e-cigarette use,During the last 3 months of pregnancy,2016,1051,2.3,(1.4-3.8)
Substance Use,Any e-cigarette use,During the last 3 months of pregnancy,2017,1105,1.4,(0.8-2.4)
Substance Use,Any e-cigarette use,During the last 3 months of pregnancy,2018,927,1.2,(0.6-2.3)
Substance Use,Any e-cigarette use,During the last 3 months of pregnancy,2019,1589,1.6,(1.0-2.6)
Substance Use,Any e-cigarette use,Hookah use in the last 2 years,2016,1047,6.0,(4.4-8.0)
Substance Use,Any e-cigarette use,Hookah use in the last 2 years,2017,1094,5.5,(4.0-7.3)
Substance Use,Any e-cigarette use,Hookah use in the last 2 years,2018,917,4.0,(2.7-5.8)
Substance Use,Any e-cigarette use,Hookah use in the last 2 years,2019,1586,3.5,(2.6-4.8)
Substance Use,During the 3 months before pregnancy,,2016,1047,6.0,(4.5-8.0)
Substance Use,During the 3 months before pregnancy,,2017,1095,5.9,(4.5-7.7)
Substance Use,During the 3 months before pregnancy,,2018,920,5.5,(3.9-7.5)
Substance Use,During the 3 months before pregnancy,,2019,1581,6.1,(4.7-8.0)
Substance Use,During the last 3 months of pregnancy,,2016,1051,2.3,(1.4-3.8)
Substance Use,During the last 3 months of pregnancy,,2017,1105,1.4,(0.8-2.4)
Substance Use,During the last 3 months of pregnancy,,2018,927,1.2,(0.6-2.3)
Substance Use,During the last 3 months of pregnancy,,2019,1589,1.6,(1.0-2.6)
Substance Use,Hookah use in the last 2 years,,2016,1047,6.0,(4.4-8.0)
Substance Use,Hookah use in the last 2 years,,2017,1094,5.5,(4.0-7.3)
Substance Use,Hookah use in the last 2 years,,2018,917,4.0,(2.7-5.8)
Substance Use,Hookah use in the last 2 years,,2019,1586,3.5,(2.6-4.8)
Substance Use,,,2016,1049,2.5,(1.6-3.7)
Substance Use,,,2017,1102,2.6,(1.7-3.8)
Substance Use,,,2018,922,2.5,(1.6-3.9)
Substance Use,,,2019,1586,2.1,(1.4-3.2)
Substance Use,,,2016,1049,4.9,(3.5-6.8)
Substance Use,,,2017,1102,4.4,(3.1-6.0)
Substance Use,,,2018,926,4.9,(3.4-6.9)
Substance Use,,,2019,1595,4.7,(3.4-6.5)
Substance Use,,,2016,1047,2.5,(1.5-4.0)
Substance Use,,,2017,1104,3.9,(2.7-5.6)
Substance Use,,,2018,925,3.2,(2.1-4.9)
Substance Use,,,2019,1594,3.0,(1.9-4.5)
Depression,Self-reported depression in the 3 months before pregnancy,,2016,1056,16.5,(14.0-19.3)
Depression,Self-reported depression in the 3 months before pregnancy,,2017,1106,18.2,(15.7-21.0)
Depression,Self-reported depression in the 3 months before pregnancy,,2018,932,20.3,(17.4-23.4)
Depression,Self-reported depression in the 3 months before pregnancy,,2019,1600,19.6,(17.1-22.3)
Depression,Self-reported depression during pregnancy,,2016,1047,16.4,(13.9-19.2)
Depression,Self-reported depression during pregnancy,,2017,1079,17.2,(14.7-19.9)
Depression,Self-reported depression during pregnancy,,2018,906,19.7,(16.9-22.9)
Depression,Self-reported depression during pregnancy,,2019,1574,19.3,(16.8-22.0)
Depression,Self-reported postpartum depressive symptoms,,2016,1051,14.0,(11.8-16.7)
Depression,Self-reported postpartum depressive symptoms,,2017,1091,13.9,(11.7-16.5)
Depression,Self-reported postpartum depressive symptoms,,2018,921,13.7,(11.3-16.5)
Depression,Self-reported postpartum depressive symptoms,,2019,1576,14.6,(12.5-17.1)
Health Care Services,Health care visit in the 12 months before pregnancy,,2016,1052,66.0,(62.5-69.2)
Health Care Services,Health care visit in the 12 months before pregnancy,,2017,1093,66.5,(63.1-69.7)
Health Care Services,Health care visit in the 12 months before pregnancy,,2018,927,63.0,(59.3-66.5)
Health Care Services,Health care visit in the 12 months before pregnancy,,2019,1585,65.1,(62.0-68.1)
Health Care Services,Began prenatal care in 1st trimester,,2016,1040,85.8,(83.0-88.3)
Health Care Services,Began prenatal care in 1st trimester,,2017,1089,84.9,(82.2-87.3)
Health Care Services,Began prenatal care in 1st trimester,,2018,920,85.2,(82.3-87.7)
Health Care Services,Began prenatal care in 1st trimester,,2019,1576,87.8,(85.3-89.9)
Health Care Services,Had a flu shot in the 12 months before birth,,2016,1051,56.3,(52.8-59.7)
Health Care Services,Had a flu shot in the 12 months before birth,,2017,1097,57.9,(54.5-61.3)
Health Care Services,Had a flu shot in the 12 months before birth,,2018,925,60.6,(56.9-64.1)
Health Care Services,Had a flu shot in the 12 months before birth,,2019,1582,64.3,(61.2-67.3)
Health Care Services,Had maternal postpartum checkup,,2016,1053,88.1,(85.5-90.3)
Health Care Services,Had maternal postpartum checkup,,2017,1092,87.8,(85.3-89.9)
Health Care Services,Had maternal postpartum checkup,,2018,924,87.5,(84.8-89.7)
Health Care Services,Had maternal postpartum checkup,,2019,1584,88.6,(86.2-90.7)
Pregnancy Intention,Mistimed,,2016,1035,18.2,(15.6-21.1)
Pregnancy Intention,Mistimed,,2017,1085,21.4,(18.6-24.4)
Pregnancy Intention,Mistimed,,2018,921,24.0,(20.9-27.3)
Pregnancy Intention,Mistimed,,2019,1580,19.6,(17.2-22.3)
Pregnancy Intention,Unwanted pregnancy,,2016,1035,9.4,(7.5-11.9)
Pregnancy Intention,Unwanted pregnancy,,2017,1085,6.9,(5.3-8.9)
Pregnancy Intention,Unwanted pregnancy,,2018,921,9.9,(7.8-12.3)
Pregnancy Intention,Unwanted pregnancy,,2019,1580,7.8,(6.2-9.7)
Pregnancy Intention,Unsure whether wanted pregnancy,,2016,1035,18.1,(15.5-21.0)
Pregnancy Intention,Unsure whether wanted pregnancy,,2017,1085,18.2,(15.6-21.1)
Pregnancy Intention,Unsure whether wanted pregnancy,,2018,921,17.0,(14.4-20.0)
Pregnancy Intention,Unsure whether wanted pregnancy,,2019,1580,17.9,(15.6-20.6)
Postpartum Family Planning,Use of any postpartum contraception,,2016,1039,80.6,(77.7-83.2)
Postpartum Family Planning,Use of any postpartum contraception,,2017,1085,78.5,(75.6-81.2)
Postpartum Family Planning,Use of any postpartum contraception,,2018,913,76.3,(73.0-79.3)
Postpartum Family Planning,Use of any postpartum contraception,,2019,1567,76.6,(73.8-79.2)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2016,1039,12.4,(10.3-14.9)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2017,1085,14.5,(12.2-17.1)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2018,913,13.3,(11.0-15.9)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2019,1567,13.3,(11.3-15.6)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2016,1039,14.0,(11.8-16.7)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2017,1085,14.6,(12.3-17.3)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2018,913,16.2,(13.6-19.2)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2019,1567,15.5,(13.4-17.8)
Postpartum Family Planning,Highly effective contraceptive methods,Moderately effective contraceptive methods,2016,1039,30.6,(27.4-33.9)
Postpartum Family Planning,Highly effective contraceptive methods,Moderately effective contraceptive methods,2017,1085,25.2,(22.3-28.3)
Postpartum Family Planning,Highly effective contraceptive methods,Moderately effective contraceptive methods,2018,913,25.9,(22.8-29.3)
Postpartum Family Planning,Highly effective contraceptive methods,Moderately effective contraceptive methods,2019,1567,25.8,(23.1-28.7)
Postpartum Family Planning,Highly effective contraceptive methods,Least effective contraceptive methods,2016,1039,23.6,(20.8-26.6)
Postpartum Family Planning,Highly effective contraceptive methods,Least effective contraceptive methods,2017,1085,24.2,(21.4-27.3)
Postpartum Family Planning,Highly effective contraceptive methods,Least effective contraceptive methods,2018,913,20.9,(18.1-24.0)
Postpartum Family Planning,Highly effective contraceptive methods,Least effective contraceptive methods,2019,1567,22.0,(19.6-24.6)
Postpartum Family Planning,Male or female sterilization,,2016,1039,12.4,(10.3-14.9)
Postpartum Family Planning,Male or female sterilization,,2017,1085,14.5,(12.2-17.1)
Postpartum Family Planning,Male or female sterilization,,2018,913,13.3,(11.0-15.9)
Postpartum Family Planning,Male or female sterilization,,2019,1567,13.3,(11.3-15.6)
Postpartum Family Planning,Long acting reversible contraceptive method,,2016,1039,14.0,(11.8-16.7)
Postpartum Family Planning,Long acting reversible contraceptive method,,2017,1085,14.6,(12.3-17.3)
Postpartum Family Planning,Long acting reversible contraceptive method,,2018,913,16.2,(13.6-19.2)
Postpartum Family Planning,Long acting reversible contraceptive method,,2019,1567,15.5,(13.4-17.8)
Postpartum Family Planning,Moderately effective contraceptive methods,,2016,1039,30.6,(27.4-33.9)
Postpartum Family Planning,Moderately effective contraceptive methods,,2017,1085,25.2,(22.3-28.3)
Postpartum Family Planning,Moderately effective contraceptive methods,,2018,913,25.9,(22.8-29.3)
Postpartum Family Planning,Moderately effective contraceptive methods,,2019,1567,25.8,(23.1-28.7)
Postpartum Family Planning,Least effective contraceptive methods,,2016,1039,23.6,(20.8-26.6)
Postpartum Family Planning,Least effective contraceptive methods,,2017,1085,24.2,(21.4-27.3)
Postpartum Family Planning,Least effective contraceptive methods,,2018,913,20.9,(18.1-24.0)
Postpartum Family Planning,Least effective contraceptive methods,,2019,1567,22.0,(19.6-24.6)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2016,1056,43.5,(40.1-46.9)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2017,1101,45.4,(42.0-48.8)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2018,925,42.3,(38.7-45.9)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2019,1588,45.2,(42.1-48.3)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2016,1026,64.4,(60.8-67.8)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2017,1070,65.7,(62.3-69.0)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2018,895,62.7,(59.0-66.3)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2019,1527,64.6,(61.4-67.7)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2016,1026,17.0,(14.3-19.9)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2017,1070,17.7,(15.2-20.6)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2018,895,19.8,(16.9-23.2)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2019,1527,19.7,(17.1-22.6)
Health Insurance Status One Month Before Pregnancy,No insurance,,2016,1026,18.7,(16.0-21.7)
Health Insurance Status One Month Before Pregnancy,No insurance,,2017,1070,16.5,(14.1-19.3)
Health Insurance Status One Month Before Pregnancy,No insurance,,2018,895,17.4,(14.7-20.5)
Health Insurance Status One Month Before Pregnancy,No insurance,,2019,1527,15.7,(13.4-18.3)
Health Insurance Status for Prenatal Care,Private insurance,,2016,1021,58.4,(54.8-61.9)
Health Insurance Status for Prenatal Care,Private insurance,,2017,1064,61.1,(57.6-64.4)
Health Insurance Status for Prenatal Care,Private insurance,,2018,896,59.3,(55.6-62.9)
Health Insurance Status for Prenatal Care,Private insurance,,2019,1531,57.4,(54.2-60.6)
Health Insurance Status for Prenatal Care,Medicaid,,2016,1021,38.9,(35.5-42.5)
Health Insurance Status for Prenatal Care,Medicaid,,2017,1064,36.4,(33.1-39.8)
Health Insurance Status for Prenatal Care,Medicaid,,2018,896,38.5,(34.9-42.2)
Health Insurance Status for Prenatal Care,Medicaid,,2019,1531,39.1,(36.0-42.4)
Health Insurance Status for Prenatal Care,No insurance,,2016,1021,2.7,(1.7-4.1)
Health Insurance Status for Prenatal Care,No insurance,,2017,1064,2.6,(1.6-4.0)
Health Insurance Status for Prenatal Care,No insurance,,2018,896,2.2,(1.4-3.6)
Health Insurance Status for Prenatal Care,No insurance,,2019,1531,3.4,(2.2-5.2)
Health Insurance Status Postpartum,Private insurance,,2016,1011,57.2,(53.6-60.7)
Health Insurance Status Postpartum,Private insurance,,2017,1070,60.1,(56.6-63.5)
Health Insurance Status Postpartum,Private insurance,,2018,897,57.5,(53.8-61.2)
Health Insurance Status Postpartum,Private insurance,,2019,1521,57.1,(53.8-60.2)
Health Insurance Status Postpartum,Medicaid,,2016,1011,27.3,(24.2-30.7)
Health Insurance Status Postpartum,Medicaid,,2017,1070,27.5,(24.5-30.8)
Health Insurance Status Postpartum,Medicaid,,2018,897,30.6,(27.2-34.2)
Health Insurance Status Postpartum,Medicaid,,2019,1521,31.1,(28.1-34.3)
Health Insurance Status Postpartum,No insurance,,2016,1011,15.5,(13.0-18.5)
Health Insurance Status Postpartum,No insurance,,2017,1070,12.3,(10.2-14.9)
Health Insurance Status Postpartum,No insurance,,2018,897,11.9,(9.6-14.6)
Health Insurance Status Postpartum,No insurance,,2019,1521,11.8,(9.8-14.2)
Infant Sleep Practices,Baby most often laid on back to sleep,,2016,1003,78.9,(75.8-81.7)
Infant Sleep Practices,Baby most often laid on back to sleep,,2017,1058,81.9,(79.0-84.5)
Infant Sleep Practices,Baby most often laid on back to sleep,,2018,890,84.0,(81.1-86.6)
Infant Sleep Practices,Baby most often laid on back to sleep,,2019,1537,83.1,(80.4-85.5)
Breastfeeding Practices,Ever breastfed,,2016,1020,86.2,(83.5-88.6)
Breastfeeding Practices,Ever breastfed,,2017,1074,85.0,(82.3-87.4)
Breastfeeding Practices,Ever breastfed,,2018,906,85.1,(82.1-87.6)
Breastfeeding Practices,Ever breastfed,,2019,1549,85.2,(82.6-87.4)
