Category,Indicator,SubIndicator,Year,SampleSize,Prevalence,CI
Substance Use,Any e-cigarette use,During the 3 months before pregnancy,2019,1220,4.3,(3.2-5.8)
Substance Use,Any e-cigarette use,During the last 3 months of pregnancy,2016,1362,0.3,(0.1-0.9)
Substance Use,Any e-cigarette use,During the last 3 months of pregnancy,2017,1212,1.3,(0.7-2.3)
Substance Use,Any e-cigarette use,During the last 3 months of pregnancy,2018,1297,1.3,(0.8-2.2)
Substance Use,Any e-cigarette use,During the last 3 months of pregnancy,2019,1217,1.1,(0.6-1.9)
Substance Use,Hookah use in the last 2 years,,2016,1358,4.3,(3.2-5.7)
Substance Use,Hookah use in the last 2 years,,2017,1206,3.5,(2.5-4.8)
Substance Use,Hookah use in the last 2 years,,2018,1289,4.2,(3.2-5.6)
Substance Use,Hookah use in the last 2 years,,2019,1210,2.9,(2.0-4.2)
Substance Use,Heavy drinking (>=8 drinks a week) during the 3 months before pregnancy,,2016,1369,3.5,(2.6-4.8)
Substance Use,Heavy drinking (>=8 drinks a week) during the 3 months before pregnancy,,2017,1213,2.4,(1.6-3.5)
Substance Use,Heavy drinking (>=8 drinks a week) during the 3 months before pregnancy,,2018,1304,2.4,(1.7-3.5)
Substance Use,Heavy drinking (>=8 drinks a week) during the 3 months before pregnancy,,2019,1219,3.3,(2.3-4.6)
Intimate Partner Violence (IPV),Experienced IPV during the 12 months before pregnancy by a husband or partner and/or an ex-husband or partner,,2016,1359,2.2,(1.5-3.3)
Intimate Partner Violence (IPV),Experienced IPV during the 12 months before pregnancy by a husband or partner and/or an ex-husband or partner,,2017,1206,2.7,(1.8-3.9)
Intimate Partner Violence (IPV),Experienced IPV during the 12 months before pregnancy by a husband or partner and/or an ex-husband or partner,,2018,1288,1.8,(1.1-2.8)
Intimate Partner Violence (IPV),Experienced IPV during the 12 months before pregnancy by a husband or partner and/or an ex-husband or partner,,2019,1204,1.8,(1.1-2.8)
Intimate Partner Violence (IPV),Experienced IPV during pregnancy by a husband or partner and/or an ex-husband or partner,,2016,1355,1.3,(0.8-2.3)
Intimate Partner Violence (IPV),Experienced IPV during pregnancy by a husband or partner and/or an ex-husband or partner,,2017,1206,1.3,(0.8-2.3)
Intimate Partner Violence (IPV),Experienced IPV during pregnancy by a husband or partner and/or an ex-husband or partner,,2018,1289,1.4,(0.8-2.3)
Intimate Partner Violence (IPV),Experienced IPV during pregnancy by a husband or partner and/or an ex-husband or partner,,2019,1205,1.5,(0.9-2.6)
Depression,Self-reported depression in the 3 months before pregnancy,,2016,1378,7.8,(6.3-9.5)
Depression,Self-reported depression in the 3 months before pregnancy,,2017,1221,9.7,(8.0-11.8)
Depression,Self-reported depression in the 3 months before pregnancy,,2018,1306,12.3,(10.5-14.4)
Depression,Self-reported depression in the 3 months before pregnancy,,2019,1233,11.9,(10.0-14.1)
Depression,Self-reported depression during pregnancy,,2016,1366,8.6,(7.1-10.4)
Depression,Self-reported depression during pregnancy,,2017,1210,9.9,(8.2-12.0)
Depression,Self-reported depression during pregnancy,,2018,1294,11.1,(9.3-13.1)
Depression,Self-reported depression during pregnancy,,2019,1217,13.8,(11.8-16.1)
Depression,Self-reported postpartum depressive symptoms,,2016,1365,9.6,(7.9-11.4)
Depression,Self-reported postpartum depressive symptoms,,2017,1206,9.3,(7.7-11.3)
Depression,Self-reported postpartum depressive symptoms,,2018,1298,9.7,(8.1-11.5)
Depression,Self-reported postpartum depressive symptoms,,2019,1216,10.8,(9.0-12.9)
Health Care Services,Health care visit in the 12 months before pregnancy,,2016,1353,70.2,(67.4-72.9)
Health Care Services,Health care visit in the 12 months before pregnancy,,2017,1207,70.3,(67.3-73.1)
Health Care Services,Health care visit in the 12 months before pregnancy,,2018,1298,72.8,(70.0-75.4)
Health Care Services,Health care visit in the 12 months before pregnancy,,2019,1222,72.6,(69.7-75.3)
Health Care Services,Began prenatal care in 1st trimester,,2016,1354,88.3,(86.1-90.1)
Health Care Services,Began prenatal care in 1st trimester,,2017,1205,88.4,(86.2-90.3)
Health Care Services,Began prenatal care in 1st trimester,,2018,1294,88.5,(86.4-90.3)
Health Care Services,Began prenatal care in 1st trimester,,2019,1215,89.1,(86.9-91.0)
Health Care Services,Had a flu shot in the 12 months before birth,,2016,1371,57.4,(54.4-60.2)
Health Care Services,Had a flu shot in the 12 months before birth,,2017,1213,58.3,(55.2-61.4)
Health Care Services,Had a flu shot in the 12 months before birth,,2018,1292,61.1,(58.2-64.0)
Health Care Services,Had a flu shot in the 12 months before birth,,2019,1221,64.0,(60.9-66.9)
Health Care Services,Had maternal postpartum checkup,,2016,1365,92.6,(90.8-94.1)
Health Care Services,Had maternal postpartum checkup,,2017,1209,92.4,(90.5-94.0)
Health Care Services,Had maternal postpartum checkup,,2018,1301,93.0,(91.3-94.4)
Health Care Services,Had maternal postpartum checkup,,2019,1218,93.9,(92.2-95.3)
Pregnancy Intention,Mistimed,,2016,1373,21.2,(18.8-23.7)
Pregnancy Intention,Mistimed,,2017,1216,18.7,(16.3-21.3)
Pregnancy Intention,Mistimed,,2018,1298,17.6,(15.5-20.1)
Pregnancy Intention,Mistimed,,2019,1228,19.9,(17.5-22.5)
Pregnancy Intention,Unwanted pregnancy,,2016,1373,6.4,(5.1-8.0)
Pregnancy Intention,Unwanted pregnancy,,2017,1216,8.4,(6.8-10.4)
Pregnancy Intention,Unwanted pregnancy,,2018,1298,8.1,(6.6-9.9)
Pregnancy Intention,Unwanted pregnancy,,2019,1228,6.8,(5.4-8.5)
Pregnancy Intention,Unsure whether wanted pregnancy,,2016,1373,14.4,(12.4-16.6)
Pregnancy Intention,Unsure whether wanted pregnancy,,2017,1216,15.7,(13.6-18.2)
Pregnancy Intention,Unsure whether wanted pregnancy,,2018,1298,16.3,(14.2-18.7)
Pregnancy Intention,Unsure whether wanted pregnancy,,2019,1228,15.5,(13.3-17.9)
Pregnancy Intention,Intended pregnancy,,2016,1373,58.1,(55.1-61.0)
Pregnancy Intention,Intended pregnancy,,2017,1216,57.2,(54.1-60.3)
Pregnancy Intention,Intended pregnancy,,2018,1298,57.9,(54.9-60.8)
Pregnancy Intention,Intended pregnancy,,2019,1228,57.9,(54.8-60.9)
Postpartum Family Planning,Use of any postpartum contraception,,2016,1333,79.9,(77.5-82.2)
Postpartum Family Planning,Use of any postpartum contraception,,2017,1203,78.5,(75.8-81.0)
Postpartum Family Planning,Use of any postpartum contraception,,2018,1284,77.3,(74.7-79.7)
Postpartum Family Planning,Use of any postpartum contraception,,2019,1209,74.8,(72.0-77.4)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2016,1333,9.8,(8.2-11.8)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2017,1203,9.3,(7.6-11.3)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2018,1284,9.6,(8.0-11.5)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2019,1209,9.6,(7.9-11.6)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2016,1333,16.5,(14.4-18.9)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2017,1203,14.9,(12.8-17.3)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2018,1284,16.1,(14.0-18.4)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2019,1209,17.1,(14.9-19.6)
Postpartum Family Planning,Moderately effective contraceptive methods,,2016,1333,25.8,(23.3-28.5)
Postpartum Family Planning,Moderately effective contraceptive methods,,2017,1203,25.0,(22.4-27.9)
Postpartum Family Planning,Moderately effective contraceptive methods,,2018,1284,26.9,(24.3-29.6)
Postpartum Family Planning,Moderately effective contraceptive methods,,2019,1209,24.6,(21.9-27.4)
Postpartum Family Planning,Least effective contraceptive methods,,2016,1333,27.8,(25.3-30.5)
Postpartum Family Planning,Least effective contraceptive methods,,2017,1203,29.3,(26.5-32.2)
Postpartum Family Planning,Least effective contraceptive methods,,2018,1284,24.7,(22.2-27.4)
Postpartum Family Planning,Least effective contraceptive methods,,2019,1209,23.5,(21.0-26.2)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2016,1373,44.3,(41.4-47.2)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2017,1216,44.5,(41.4-47.6)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2018,1298,42.8,(39.9-45.8)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2019,1223,48.1,(45.0-51.2)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2016,1318,61.9,(58.9-64.8)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2017,1186,59.7,(56.5-62.8)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2018,1274,62.8,(59.8-65.6)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2019,1216,60.6,(57.5-63.7)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2016,1318,24.8,(22.2-27.5)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2017,1186,25.7,(23.0-28.7)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2018,1274,25.2,(22.7-27.9)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2019,1216,25.0,(22.3-27.8)
Health Insurance Status One Month Before Pregnancy,No insurance,,2016,1318,11.9,(10.0-14.1)
Health Insurance Status One Month Before Pregnancy,No insurance,,2017,1186,13.8,(11.7-16.2)
Health Insurance Status One Month Before Pregnancy,No insurance,,2018,1274,11.1,(9.3-13.3)
Health Insurance Status One Month Before Pregnancy,No insurance,,2019,1216,13.5,(11.4-15.8)
Health Insurance Status for Prenatal Care,Private insurance,,2016,1279,60.8,(57.8-63.8)
Health Insurance Status for Prenatal Care,Private insurance,,2017,1175,57.9,(54.7-61.1)
Health Insurance Status for Prenatal Care,Private insurance,,2018,1261,61.4,(58.4-64.3)
Health Insurance Status for Prenatal Care,Private insurance,,2019,1194,59.7,(56.6-62.8)
Health Insurance Status for Prenatal Care,Medicaid,,2016,1279,34.8,(32.0-37.8)
Health Insurance Status for Prenatal Care,Medicaid,,2017,1175,38.6,(35.6-41.8)
Health Insurance Status for Prenatal Care,Medicaid,,2018,1261,34.9,(32.0-37.8)
Health Insurance Status for Prenatal Care,Medicaid,,2019,1194,35.3,(32.3-38.4)
Health Insurance Status for Prenatal Care,No insurance,,2016,1279,1.0,(0.5-1.8)
Health Insurance Status for Prenatal Care,No insurance,,2017,1175,0.8,(0.4-1.5)
Health Insurance Status for Prenatal Care,No insurance,,2018,1261,1.0,(0.5-1.9)
Health Insurance Status for Prenatal Care,No insurance,,2019,1194,1.1,(0.6-2.1)
Health Insurance Status Postpartum,Private insurance,,2016,1333,57.7,(54.7-60.6)
Health Insurance Status Postpartum,Private insurance,,2017,1192,55.1,(51.9-58.2)
Health Insurance Status Postpartum,Private insurance,,2018,1281,58.3,(55.3-61.2)
Health Insurance Status Postpartum,Private insurance,,2019,1212,56.8,(53.7-59.9)
Health Insurance Status Postpartum,Medicaid,,2016,1333,31.7,(29.0-34.6)
Health Insurance Status Postpartum,Medicaid,,2017,1192,34.4,(31.4-37.5)
Health Insurance Status Postpartum,Medicaid,,2018,1281,30.6,(27.9-33.5)
Health Insurance Status Postpartum,Medicaid,,2019,1212,30.3,(27.5-33.3)
Health Insurance Status Postpartum,No insurance,,2016,1333,8.2,(6.6-10.0)
Health Insurance Status Postpartum,No insurance,,2017,1192,9.4,(7.6-11.5)
Health Insurance Status Postpartum,No insurance,,2018,1281,8.8,(7.2-10.7)
Health Insurance Status Postpartum,No insurance,,2019,1212,10.6,(8.8-12.7)
Infant Sleep Practices,Baby most often laid on back to sleep,,2016,1323,79.9,(77.4-82.2)
Infant Sleep Practices,Baby most often laid on back to sleep,,2017,1175,81.5,(78.9-83.8)
Infant Sleep Practices,Baby most often laid on back to sleep,,2018,1271,84.2,(81.8-86.2)
Infant Sleep Practices,Baby most often laid on back to sleep,,2019,1203,82.6,(80.0-84.8)
Breastfeeding Practices,Ever breastfed,,2016,1336,88.6,(86.5-90.4)
Breastfeeding Practices,Ever breastfed,,2017,1188,88.2,(86.0-90.1)
Breastfeeding Practices,Ever breastfed,,2018,1273,87.0,(84.8-88.8)
Breastfeeding Practices,Ever breastfed,,2019,1204,90.8,(88.8-92.5)
Breastfeeding Practices,Any breastfeeding at 8 weeks,,2016,1320,67.1,(64.2-69.9)
Breastfeeding Practices,Any breastfeeding at 8 weeks,,2017,1173,68.3,(65.2-71.2)
Breastfeeding Practices,Any breastfeeding at 8 weeks,,2018,1264,65.8,(62.9-68.6)
Breastfeeding Practices,Any breastfeeding at 8 weeks,,2019,1191,69.0,(66.0-71.9)
