Category,Indicator,SubIndicator,Year,SampleSize,Prevalence,CI
Depression,Self-reported depression during pregnancy,,2019,759,18.5,(15.3-22.3)
Depression,Self-reported postpartum depressive symptoms,,2017,575,9.9,(7.3-13.1)
Depression,Self-reported postpartum depressive symptoms,,2018,865,11.7,(9.3-14.6)
Depression,Self-reported postpartum depressive symptoms,,2019,747,16.1,(13.0-19.7)
Health Care Services,Health care visit in the 12 months before pregnancy,,2017,583,67.8,(63.1-72.1)
Health Care Services,Health care visit in the 12 months before pregnancy,,2018,878,67.0,(63.2-70.7)
Health Care Services,Health care visit in the 12 months before pregnancy,,2019,756,72.8,(68.8-76.5)
Health Care Services,Began prenatal care in 1st trimester,,2017,580,85.1,(81.4-88.2)
Health Care Services,Began prenatal care in 1st trimester,,2018,859,86.1,(83.0-88.7)
Health Care Services,Began prenatal care in 1st trimester,,2019,742,90.1,(87.4-92.3)
Health Care Services,Had a flu shot in the 12 months before birth,,2017,572,69.7,(65.0-74.0)
Health Care Services,Had a flu shot in the 12 months before birth,,2018,867,68.8,(65.0-72.5)
Health Care Services,Had a flu shot in the 12 months before birth,,2019,752,73.8,(69.7-77.5)
Health Care Services,Had maternal postpartum checkup,,2017,582,87.1,(83.6-90.0)
Health Care Services,Had maternal postpartum checkup,,2018,873,91.0,(88.4-93.0)
Health Care Services,Had maternal postpartum checkup,,2019,754,89.3,(86.3-91.7)
Pregnancy Intention,Mistimed,,2017,581,18.2,(14.8-22.3)
Pregnancy Intention,Mistimed,,2018,869,19.5,(16.5-22.9)
Pregnancy Intention,Mistimed,,2019,754,17.3,(14.2-20.9)
Pregnancy Intention,Unwanted pregnancy,,2017,581,6.9,(4.8-9.8)
Pregnancy Intention,Unwanted pregnancy,,2018,869,4.5,(3.1-6.5)
Pregnancy Intention,Unwanted pregnancy,,2019,754,5.2,(3.6-7.6)
Pregnancy Intention,Unsure whether wanted pregnancy,,2017,581,18.6,(15.1-22.7)
Pregnancy Intention,Unsure whether wanted pregnancy,,2018,869,17.8,(14.8-21.2)
Pregnancy Intention,Unsure whether wanted pregnancy,,2019,754,15.0,(12.1-18.4)
Pregnancy Intention,Intended pregnancy,,2017,581,56.3,(51.4-61.1)
Pregnancy Intention,Intended pregnancy,,2018,869,58.2,(54.2-62.1)
Pregnancy Intention,Intended pregnancy,,2019,754,62.5,(58.1-66.6)
Postpartum Family Planning,Use of any postpartum contraception,,2017,573,74.2,(69.7-78.3)
Postpartum Family Planning,Use of any postpartum contraception,,2018,857,74.8,(71.2-78.2)
Postpartum Family Planning,Use of any postpartum contraception,,2019,736,73.9,(69.8-77.6)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2017,573,10.1,(7.5-13.4)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2018,857,9.8,(7.6-12.5)
Postpartum Family Planning,Highly effective contraceptive methods,Male or female sterilization,2019,736,9.6,(7.3-12.5)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2017,573,14.5,(11.5-18.3)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2018,857,11.5,(9.2-14.3)
Postpartum Family Planning,Highly effective contraceptive methods,Long acting reversible contraceptive method,2019,736,14.4,(11.6-17.7)
Postpartum Family Planning,Moderately effective contraceptive methods,,2017,573,26.3,(22.2-30.8)
Postpartum Family Planning,Moderately effective contraceptive methods,,2018,857,27.6,(24.2-31.4)
Postpartum Family Planning,Moderately effective contraceptive methods,,2019,736,22.2,(18.7-26.1)
Postpartum Family Planning,Least effective contraceptive methods,,2017,573,23.3,(19.4-27.8)
Postpartum Family Planning,Least effective contraceptive methods,,2018,857,25.9,(22.6-29.5)
Postpartum Family Planning,Least effective contraceptive methods,,2019,736,27.7,(24.0-31.8)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2017,586,47.3,(42.5-52.2)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2018,879,44.3,(40.5-48.2)
Oral Health,Teeth cleaned during pregnancy by a dentist or dental hygienist,,2019,755,51.4,(47.1-55.8)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2017,560,76.0,(71.7-79.8)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2018,840,73.8,(70.1-77.3)
Health Insurance Status One Month Before Pregnancy,Private insurance,,2019,736,74.8,(70.8-78.5)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2017,560,16.2,(13.1-20.0)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2018,840,15.4,(12.7-18.6)
Health Insurance Status One Month Before Pregnancy,Medicaid,,2019,736,14.2,(11.3-17.6)
Health Insurance Status One Month Before Pregnancy,No insurance,,2017,560,7.8,(5.6-10.7)
Health Insurance Status One Month Before Pregnancy,No insurance,,2018,840,10.8,(8.4-13.7)
Health Insurance Status One Month Before Pregnancy,No insurance,,2019,736,10.7,(8.2-13.8)
Health Insurance Status for Prenatal Care,Private insurance,,2017,542,75.3,(70.9-79.2)
Health Insurance Status for Prenatal Care,Private insurance,,2018,831,70.8,(66.9-74.4)
Health Insurance Status for Prenatal Care,Private insurance,,2019,716,74.5,(70.4-78.2)
Health Insurance Status for Prenatal Care,Medicaid,,2017,542,21.6,(17.8-25.8)
Health Insurance Status for Prenatal Care,Medicaid,,2018,831,24.8,(21.3-28.6)
Health Insurance Status for Prenatal Care,Medicaid,,2019,716,21.2,(17.7-25.2)
Health Insurance Status for Prenatal Care,No insurance,,2017,542,3.1,(1.8-5.2)
Health Insurance Status for Prenatal Care,No insurance,,2018,831,4.3,(2.9-6.2)
Health Insurance Status for Prenatal Care,No insurance,,2019,716,4.3,(2.8-6.4)
Health Insurance Status Postpartum,Private insurance,,2017,556,74.7,(70.3-78.6)
Health Insurance Status Postpartum,Private insurance,,2018,845,68.8,(64.8-72.4)
Health Insurance Status Postpartum,Private insurance,,2019,733,71.2,(67.0-75.1)
Health Insurance Status Postpartum,Medicaid,,2017,556,21.0,(17.4-25.1)
Health Insurance Status Postpartum,Medicaid,,2018,845,23.1,(19.8-26.8)
Health Insurance Status Postpartum,Medicaid,,2019,733,20.7,(17.3-24.6)
Health Insurance Status Postpartum,No insurance,,2017,556,4.3,(2.7-6.7)
Health Insurance Status Postpartum,No insurance,,2018,845,8.1,(6.0-10.7)
Health Insurance Status Postpartum,No insurance,,2019,733,8.0,(5.9-10.8)
Infant Sleep Practices,Baby most often laid on back to sleep,,2017,568,83.4,(79.3-86.8)
Infant Sleep Practices,Baby most often laid on back to sleep,,2018,842,84.6,(81.4-87.3)
Infant Sleep Practices,Baby most often laid on back to sleep,,2019,723,86.2,(82.9-89.0)
Breastfeeding Practices,Ever breastfed,,2017,574,86.1,(82.4-89.1)
Breastfeeding Practices,Ever breastfed,,2018,855,89.5,(86.8-91.7)
Breastfeeding Practices,Ever breastfed,,2019,732,89.1,(86.1-91.5)
Breastfeeding Practices,Any breastfeeding at 8 weeks,,2017,569,65.9,(61.1-70.3)
Breastfeeding Practices,Any breastfeeding at 8 weeks,,2018,847,69.9,(66.0-73.5)
Breastfeeding Practices,Any breastfeeding at 8 weeks,,2019,729,72.8,(68.8-76.5)
